feature,family,cohort,n,train_mean,train_std,normalizer_std,std_floor_applied,mean,standardized_mean,max_abs_z,outside_train_range,abs_z_above3,abs_z_above5
hidden.layer_13.input_rms,hidden,train,75,0.8418665440877279,0.0032535584078158494,0.0032535584078158494,False,0.8418665440877279,-3.1859237470399647e-15,2.373917836764795,0,0,0
hidden.layer_13.input_rms,hidden,all_scored_candidates,239,0.8418665440877279,0.0032535584078158494,0.0032535584078158494,False,0.8444108813377604,0.7820167739790325,3.1110766271955304,20,1,0
hidden.layer_13.input_rms,hidden,selected,224,0.8418665440877279,0.0032535584078158494,0.0032535584078158494,False,0.8447799554892949,0.8954538497198213,3.1110766271955304,20,1,0
hidden.layer_13.input_rms,hidden,first_scored,219,0.8418665440877279,0.0032535584078158494,0.0032535584078158494,False,0.8448463569493054,0.9158627226175825,3.1110766271955304,20,1,0
hidden.layer_13.output_mean,hidden,dev,50,1.2813394660042832e-05,6.506421386730872e-05,6.506421386730872e-05,False,1.0973825933433545e-05,-0.028273126151356933,2.10215165648859,0,0,0
hidden.layer_13.output_mean,hidden,train,75,1.2813394660042832e-05,6.506421386730872e-05,6.506421386730872e-05,False,1.2813394660042832e-05,-1.5496863052059476e-18,2.1048746520859347,0,0,0
hidden.layer_13.output_mean,hidden,all_scored_candidates,239,1.2813394660042832e-05,6.506421386730872e-05,6.506421386730872e-05,False,-8.317601697766591e-05,-1.4753027191486328,3.0169869260913336,43,1,0
hidden.layer_13.output_mean,hidden,selected,224,1.2813394660042832e-05,6.506421386730872e-05,6.506421386730872e-05,False,-8.048461629783787e-05,-1.433937419856508,3.0169869260913336,33,1,0
hidden.layer_13.output_mean,hidden,first_scored,219,1.2813394660042832e-05,6.506421386730872e-05,6.506421386730872e-05,False,-7.996581919616976e-05,-1.4259638031656778,3.0169869260913336,31,1,0
hidden.layer_13.output_rms,hidden,dev,50,0.059606197128693264,0.0012175731072954442,0.0012175731072954442,False,0.05941602222621441,-0.1561917730765954,2.696644434096513,2,0,0
hidden.layer_13.output_rms,hidden,train,75,0.059606197128693264,0.0012175731072954442,0.0012175731072954442,False,0.059606197128693264,-1.0700815233910532e-15,2.5022372612163113,0,0,0
hidden.layer_13.output_rms,hidden,all_scored_candidates,239,0.059606197128693264,0.0012175731072954442,0.0012175731072954442,False,0.060099299264502824,0.40498770287795893,2.2706528526158176,15,0,0
hidden.layer_13.output_rms,hidden,selected,224,0.059606197128693264,0.0012175731072954442,0.0012175731072954442,False,0.060218501154200306,0.5028889204584471,2.2706528526158176,15,0,0
hidden.layer_13.output_rms,hidden,first_scored,219,0.059606197128693264,0.0012175731072954442,0.0012175731072954442,False,0.06024090022052804,0.5212854062164877,2.2706528526158176,15,0,0
hidden.layer_14.input_mean,hidden,dev,50,0.009303528554737569,0.0004832753505018032,0.0004832753505018032,False,0.009127366431057453,-0.3645170884407813,3.6293499651193866,2,1,0
hidden.layer_14.input_mean,hidden,train,75,0.009303528554737569,0.0004832753505018032,0.0004832753505018032,False,0.009303528554737569,-1.3023609968243477e-15,2.8432605159842574,0,0,0
hidden.layer_14.input_mean,hidden,all_scored_candidates,239,0.009303528554737569,0.0004832753505018032,0.0004832753505018032,False,0.010016061225321502,1.4743823988624374,5.0077729766437225,88,21,1
hidden.layer_14.input_mean,hidden,selected,224,0.009303528554737569,0.0004832753505018032,0.0004832753505018032,False,0.010049264994449914,1.5430880944745442,5.0077729766437225,87,21,1
hidden.layer_14.input_mean,hidden,first_scored,219,0.009303528554737569,0.0004832753505018032,0.0004832753505018032,False,0.010049888630265787,1.5443785302793618,5.0077729766437225,86,20,1
hidden.layer_14.input_rms,hidden,dev,50,0.8680764945348104,0.0026711901805771135,0.0026711901805771135,False,0.8675074112415314,-0.21304484323765796,2.599944288421714,2,0,0
hidden.layer_14.input_rms,hidden,train,75,0.8680764945348104,0.0026711901805771135,0.0026711901805771135,False,0.8680764945348104,-3.871460443893859e-15,2.3119389057612567,0,0,0
hidden.layer_14.input_rms,hidden,all_scored_candidates,239,0.8680764945348104,0.0026711901805771135,0.0026711901805771135,False,0.8700484446401875,0.7382290185534833,3.2790294586459723,17,1,0
hidden.layer_14.input_rms,hidden,selected,224,0.8680764945348104,0.0026711901805771135,0.0026711901805771135,False,0.8703543884413583,0.8527636568564196,3.2790294586459723,17,1,0
hidden.layer_14.input_rms,hidden,first_scored,219,0.8680764945348104,0.0026711901805771135,0.0026711901805771135,False,0.8704080453746394,0.8728509324354337,3.2790294586459723,17,1,0
hidden.layer_14.output_mean,hidden,dev,50,-1.9229311512087103e-05,7.264377998646286e-05,7.264377998646286e-05,False,-3.559114439553923e-05,-0.22523377619530746,3.4146559465946558,3,2,0
hidden.layer_14.output_mean,hidden,train,75,-1.9229311512087103e-05,7.264377998646286e-05,7.264377998646286e-05,False,-1.9229311512087103e-05,-3.4509432348765284e-17,2.6182332476415353,0,0,0
hidden.layer_14.output_mean,hidden,all_scored_candidates,239,-1.9229311512087103e-05,7.264377998646286e-05,7.264377998646286e-05,False,-8.236735379528732e-05,-0.8691458827578352,2.8431814505111404,7,0,0
hidden.layer_14.output_mean,hidden,selected,224,-1.9229311512087103e-05,7.264377998646286e-05,7.264377998646286e-05,False,-7.822296432959317e-05,-0.8120950317907399,2.8431814505111404,4,0,0
hidden.layer_14.output_mean,hidden,first_scored,219,-1.9229311512087103e-05,7.264377998646286e-05,7.264377998646286e-05,False,-7.68980616114197e-05,-0.7938566813301724,2.826675781900625,4,0,0
hidden.layer_14.output_rms,hidden,dev,50,0.06143372183044751,0.0013271603410639173,0.0013271603410639173,False,0.061241730749607086,-0.14466306361032252,2.5179727189634256,2,0,0
hidden.layer_14.output_rms,hidden,train,75,0.06143372183044751,0.0013271603410639173,0.0013271603410639173,False,0.06143372183044751,1.389903094238069e-15,2.3021116314458014,0,0,0
hidden.layer_14.output_rms,hidden,all_scored_candidates,239,0.06143372183044751,0.0013271603410639173,0.0013271603410639173,False,0.06196303897884101,0.3988343623719013,2.3789655365883995,8,0,0
hidden.layer_14.output_rms,hidden,selected,224,0.06143372183044751,0.0013271603410639173,0.0013271603410639173,False,0.062106026303289194,0.506573661101662,2.3789655365883995,8,0,0
hidden.layer_14.output_rms,hidden,first_scored,219,0.06143372183044751,0.0013271603410639173,0.0013271603410639173,False,0.06213183207735079,0.5260180140280849,2.3789655365883995,8,0,0
hidden.layer_15.input_mean,hidden,dev,50,0.011234341164429982,0.0006346325138980192,0.0006346325138980192,False,0.011077846512198447,-0.2465909779351161,2.7558412659581277,6,0,0
hidden.layer_15.input_mean,hidden,train,75,0.011234341164429982,0.0006346325138980192,0.0006346325138980192,False,0.011234341164429982,9.533115038114677e-16,2.2581772159657048,0,0,0
hidden.layer_15.input_mean,hidden,all_scored_candidates,239,0.011234341164429982,0.0006346325138980192,0.0006346325138980192,False,0.011040512710092706,-0.30541841158869865,2.169601833522862,19,0,0
hidden.layer_15.input_mean,hidden,selected,224,0.011234341164429982,0.0006346325138980192,0.0006346325138980192,False,0.011059504413944004,-0.27549289810586836,2.169601833522862,17,0,0
hidden.layer_15.input_mean,hidden,first_scored,219,0.011234341164429982,0.0006346325138980192,0.0006346325138980192,False,0.011065961376308851,-0.2653185653645675,2.169601833522862,16,0,0
hidden.layer_15.input_rms,hidden,dev,50,0.8884186681111653,0.0038612124676946436,0.0038612124676946436,False,0.8876180565357208,-0.2073471952509533,2.384871100593328,2,0,0
hidden.layer_15.input_rms,hidden,train,75,0.8884186681111653,0.0038612124676946436,0.0038612124676946436,False,0.8884186681111653,1.1127947521782921e-14,2.3027199093571777,0,0,0
hidden.layer_15.input_rms,hidden,all_scored_candidates,239,0.8884186681111653,0.0038612124676946436,0.0038612124676946436,False,0.8923538267363066,1.0191510200656557,3.984247152342545,23,3,0
hidden.layer_15.input_rms,hidden,selected,224,0.8884186681111653,0.0038612124676946436,0.0038612124676946436,False,0.8928300932581935,1.1424973849372508,3.984247152342545,23,3,0
hidden.layer_15.input_rms,hidden,first_scored,219,0.8884186681111653,0.0038612124676946436,0.0038612124676946436,False,0.8929075585108369,1.1625598014169207,3.984247152342545,23,3,0
hidden.layer_15.output_mean,hidden,dev,50,0.000320703925875326,6.0581494799969445e-05,6.0581494799969445e-05,False,0.0003463038188056089,0.42256951590266506,3.0144420613683054,1,1,0
hidden.layer_15.output_mean,hidden,train,75,0.000320703925875326,6.0581494799969445e-05,6.0581494799969445e-05,False,0.000320703925875326,1.5764877829097893e-16,2.908519786724665,0,0,0
hidden.layer_15.output_mean,hidden,all_scored_candidates,239,0.000320703925875326,6.0581494799969445e-05,6.0581494799969445e-05,False,0.00034675237912174206,0.42997376232501283,3.169757944836185,2,2,0
hidden.layer_15.output_mean,hidden,selected,224,0.000320703925875326,6.0581494799969445e-05,6.0581494799969445e-05,False,0.00034207195689564936,0.3527154800467907,3.169757944836185,1,1,0
hidden.layer_15.output_mean,hidden,first_scored,219,0.000320703925875326,6.0581494799969445e-05,6.0581494799969445e-05,False,0.00034109492385951315,0.3365878978641093,3.145493501154788,1,1,0
hidden.layer_15.output_rms,hidden,dev,50,0.06860123773415884,0.0015921537319961224,0.0015921537319961224,False,0.06828325539827347,-0.19971836230079992,2.1970879198679882,2,0,0
hidden.layer_15.output_rms,hidden,train,75,0.06860123773415884,0.0015921537319961224,0.0015921537319961224,False,0.06860123773415884,-4.068227236568115e-15,2.2079607239925934,0,0,0
hidden.layer_15.output_rms,hidden,all_scored_candidates,239,0.06860123773415884,0.0015921537319961224,0.0015921537319961224,False,0.07035459369171614,1.101247902336082,4.251646705052166,25,4,0
hidden.layer_15.output_rms,hidden,selected,224,0.06860123773415884,0.0015921537319961224,0.0015921537319961224,False,0.0705439684513424,1.220190411354262,4.251646705052166,25,4,0
hidden.layer_15.output_rms,hidden,first_scored,219,0.06860123773415884,0.0015921537319961224,0.0015921537319961224,False,0.07057327348483752,1.2385963183381097,4.251646705052166,25,4,0
hidden.layer_16.input_mean,hidden,dev,50,0.007908809836953879,0.000695531659079898,0.000695531659079898,False,0.007816216517239809,-0.13312595983992903,2.252191524401067,4,0,0
hidden.layer_16.input_mean,hidden,train,75,0.007908809836953879,0.000695531659079898,0.000695531659079898,False,0.007908809836953879,-5.017976774842244e-16,2.4180453612727253,0,0,0
hidden.layer_16.input_mean,hidden,all_scored_candidates,239,0.007908809836953879,0.000695531659079898,0.000695531659079898,False,0.00767522754545117,-0.33583272372059797,2.4037625628163735,19,0,0
hidden.layer_16.input_mean,hidden,selected,224,0.007908809836953879,0.000695531659079898,0.000695531659079898,False,0.007721409979110051,-0.2694339724114557,2.4037625628163735,14,0,0
hidden.layer_16.input_mean,hidden,first_scored,219,0.007908809836953879,0.000695531659079898,0.000695531659079898,False,0.0077301280500716,-0.25689957394412893,2.3793524438611846,12,0,0
hidden.layer_16.input_rms,hidden,dev,50,0.8924583141009013,0.005381339349848013,0.005381339349848013,False,0.8914875590801239,-0.1803928274482036,2.3169571065885775,2,0,0
hidden.layer_16.input_rms,hidden,train,75,0.8924583141009013,0.005381339349848013,0.005381339349848013,False,0.8924583141009013,4.393042642621599e-15,2.124132013533615,0,0,0
hidden.layer_16.input_rms,hidden,all_scored_candidates,239,0.8924583141009013,0.005381339349848013,0.005381339349848013,False,0.8982621932628264,1.0785194511268106,3.990790414445633,30,3,0
hidden.layer_16.input_rms,hidden,selected,224,0.8924583141009013,0.005381339349848013,0.005381339349848013,False,0.8989306427538395,1.202735644820658,3.990790414445633,30,3,0
hidden.layer_16.input_rms,hidden,first_scored,219,0.8924583141009013,0.005381339349848013,0.005381339349848013,False,0.899033362190473,1.221823724935218,3.990790414445633,30,3,0
hidden.layer_16.output_mean,hidden,dev,50,4.1560420722817074e-05,8.963308825762892e-05,8.963308825762892e-05,False,2.3508201453523726e-05,-0.20140128629068937,2.1691362829883056,2,0,0
hidden.layer_16.output_mean,hidden,train,75,4.1560420722817074e-05,8.963308825762892e-05,8.963308825762892e-05,False,4.1560420722817074e-05,-3.735437884936725e-17,2.3871880376286203,0,0,0
hidden.layer_16.output_mean,hidden,all_scored_candidates,239,4.1560420722817074e-05,8.963308825762892e-05,8.963308825762892e-05,False,0.00014127034226963192,1.112423140662324,3.8885143731153806,23,11,0
hidden.layer_16.output_mean,hidden,selected,224,4.1560420722817074e-05,8.963308825762892e-05,8.963308825762892e-05,False,0.000151996014015562,1.2320851087415863,3.8885143731153806,23,11,0
hidden.layer_16.output_mean,hidden,first_scored,219,4.1560420722817074e-05,8.963308825762892e-05,8.963308825762892e-05,False,0.00015371332462094887,1.2512444464233456,3.8885143731153806,23,11,0
hidden.layer_16.output_rms,hidden,dev,50,0.06956715613603592,0.0020827469003935634,0.0020827469003935634,False,0.06927871346473694,-0.13849146588309888,2.1826509325258274,2,0,0
hidden.layer_16.output_rms,hidden,train,75,0.06956715613603592,0.0020827469003935634,0.0020827469003935634,False,0.06956715613603592,-2.1383358047207443e-15,2.1389533866853787,0,0,0
hidden.layer_16.output_rms,hidden,all_scored_candidates,239,0.06956715613603592,0.0020827469003935634,0.0020827469003935634,False,0.07166813027160437,1.0087515363347506,3.7735690229188736,24,3,0
hidden.layer_16.output_rms,hidden,selected,224,0.06956715613603592,0.0020827469003935634,0.0020827469003935634,False,0.07192372118255921,1.1314697172652082,3.7735690229188736,24,3,0
hidden.layer_16.output_rms,hidden,first_scored,219,0.06956715613603592,0.0020827469003935634,0.0020827469003935634,False,0.07195873592542187,1.148281526158566,3.7735690229188736,24,3,0
hidden.layer_17.input_mean,hidden,dev,50,0.011368300095200538,0.00071057421072688,0.00071057421072688,False,0.011213064175099135,-0.21846545759464786,2.632082163213485,2,0,0
hidden.layer_17.input_mean,hidden,train,75,0.011368300095200538,0.00071057421072688,0.00071057421072688,False,0.011368300095200538,8.811470072108326e-16,2.267506392931513,0,0,0
hidden.layer_17.input_mean,hidden,all_scored_candidates,239,0.011368300095200538,0.00071057421072688,0.00071057421072688,False,0.011313200133334393,-0.07754286749272869,2.5647566572934544,9,0,0
hidden.layer_17.input_mean,hidden,selected,224,0.011368300095200538,0.00071057421072688,0.00071057421072688,False,0.01136787616581257,-0.0005966011453403971,2.5647566572934544,7,0,0
hidden.layer_17.input_mean,hidden,first_scored,219,0.011368300095200538,0.00071057421072688,0.00071057421072688,False,0.011380935011252966,0.017781275849431896,2.5647566572934544,7,0,0
hidden.layer_17.input_rms,hidden,dev,50,0.9105797346433003,0.004794037504336779,0.004794037504336779,False,0.9097338616847992,-0.1764427077877351,2.178572426445609,2,0,0
hidden.layer_17.input_rms,hidden,train,75,0.9105797346433003,0.004794037504336779,0.004794037504336779,False,0.9105797346433003,8.954954833217955e-15,2.059600297975659,0,0,0
hidden.layer_17.input_rms,hidden,all_scored_candidates,239,0.9105797346433003,0.004794037504336779,0.004794037504336779,False,0.915858897454569,1.1011934734538615,4.001289257741721,33,3,0
hidden.layer_17.input_rms,hidden,selected,224,0.9105797346433003,0.004794037504336779,0.004794037504336779,False,0.916444508092744,1.223347427745046,4.001289257741721,33,3,0
hidden.layer_17.input_rms,hidden,first_scored,219,0.9105797346433003,0.004794037504336779,0.004794037504336779,False,0.9165331027279161,1.2418275992272232,4.001289257741721,33,3,0
hidden.layer_17.output_mean,hidden,dev,50,-0.0007274135978271564,9.274675037814727e-05,9.274675037814727e-05,False,-0.0007218716025818139,0.059754063864734946,2.2447025780541034,0,0,0
hidden.layer_17.output_mean,hidden,train,75,-0.0007274135978271564,9.274675037814727e-05,9.274675037814727e-05,False,-0.0007274135978271564,-1.2564023895341354e-16,3.0229728617670104,0,1,0
hidden.layer_17.output_mean,hidden,all_scored_candidates,239,-0.0007274135978271564,9.274675037814727e-05,9.274675037814727e-05,False,-0.0007276861528012605,-0.0029387010649203783,2.220946116727167,3,0,0
hidden.layer_17.output_mean,hidden,selected,224,-0.0007274135978271564,9.274675037814727e-05,9.274675037814727e-05,False,-0.0007205360834632302,0.07415369633852599,2.220946116727167,3,0,0
hidden.layer_17.output_mean,hidden,first_scored,219,-0.0007274135978271564,9.274675037814727e-05,9.274675037814727e-05,False,-0.0007202397406284089,0.07734887928146467,2.1920232113426112,3,0,0
hidden.layer_17.output_rms,hidden,dev,50,0.07628523806730907,0.0017863696924995762,0.0017863696924995762,False,0.07603960603475571,-0.13750347063359494,2.3115265152278566,3,0,0
hidden.layer_17.output_rms,hidden,train,75,0.07628523806730907,0.0017863696924995762,0.0017863696924995762,False,0.07628523806730907,-2.591491835938579e-15,2.2105515843337193,0,0,0
hidden.layer_17.output_rms,hidden,all_scored_candidates,239,0.07628523806730907,0.0017863696924995762,0.0017863696924995762,False,0.077630385226535,0.7530060350182816,3.476518350444357,20,1,0
hidden.layer_17.output_rms,hidden,selected,224,0.07628523806730907,0.0017863696924995762,0.0017863696924995762,False,0.07783802874785449,0.8692437444864399,3.476518350444357,20,1,0
hidden.layer_17.output_rms,hidden,first_scored,219,0.07628523806730907,0.0017863696924995762,0.0017863696924995762,False,0.07786829507650306,0.8861866700049638,3.476518350444357,20,1,0
hidden.layer_18.input_mean,hidden,dev,50,0.008966190063705047,0.0008997431767796293,0.0008997431767796293,False,0.008904738212004304,-0.06829932505928221,2.5636037577822046,3,0,0
hidden.layer_18.input_mean,hidden,train,75,0.008966190063705047,0.0008997431767796293,0.0008997431767796293,False,0.008966190063705047,-9.695947748393033e-17,2.156465463549881,0,0,0
hidden.layer_18.input_mean,hidden,all_scored_candidates,239,0.008966190063705047,0.0008997431767796293,0.0008997431767796293,False,0.008820977200321448,-0.1613936811428197,2.692992589857016,11,0,0
hidden.layer_18.input_mean,hidden,selected,224,0.008966190063705047,0.0008997431767796293,0.0008997431767796293,False,0.0088845628155728,-0.09072283095761596,2.692992589857016,9,0,0
hidden.layer_18.input_mean,hidden,first_scored,219,0.008966190063705047,0.0008997431767796293,0.0008997431767796293,False,0.008900205734436778,-0.07333684874881763,2.692992589857016,9,0,0
hidden.layer_18.input_rms,hidden,dev,50,0.9774692757924398,0.002356766705877278,0.002356766705877278,False,0.9769683730602264,-0.21253810611131804,2.1303542548192653,1,0,0
hidden.layer_18.input_rms,hidden,train,75,0.9774692757924398,0.002356766705877278,0.002356766705877278,False,0.9774692757924398,-1.1931208336128188e-14,2.226147245658197,0,0,0
hidden.layer_18.input_rms,hidden,all_scored_candidates,239,0.9774692757924398,0.002356766705877278,0.002356766705877278,False,0.9794853895777937,0.8554575131794792,4.07369477731387,22,3,0
hidden.layer_18.input_rms,hidden,selected,224,0.9774692757924398,0.002356766705877278,0.002356766705877278,False,0.979776409853782,0.9789403658786682,4.07369477731387,22,3,0
hidden.layer_18.input_rms,hidden,first_scored,219,0.9774692757924398,0.002356766705877278,0.002356766705877278,False,0.9798158597728434,0.9956793663758157,4.07369477731387,22,3,0
hidden.layer_18.output_mean,hidden,dev,50,-0.001514845973191162,0.0001768999957927906,0.0001768999957927906,False,-0.0015353848366066814,-0.11610437481059847,2.837454194071103,2,0,0
hidden.layer_18.output_mean,hidden,train,75,-0.001514845973191162,0.0001768999957927906,0.0001768999957927906,False,-0.001514845973191162,-3.001765502830267e-16,2.487221092037193,0,0,0
hidden.layer_18.output_mean,hidden,all_scored_candidates,239,-0.001514845973191162,0.0001768999957927906,0.0001768999957927906,False,-0.0015770209355038204,-0.35146955224061394,3.068788356839935,15,2,0
hidden.layer_18.output_mean,hidden,selected,224,-0.001514845973191162,0.0001768999957927906,0.0001768999957927906,False,-0.0015586510801637945,-0.2476263878713884,3.068788356839935,9,1,0
hidden.layer_18.output_mean,hidden,first_scored,219,-0.001514845973191162,0.0001768999957927906,0.0001768999957927906,False,-0.001556208198273461,-0.2338169930243982,3.068788356839935,9,1,0
hidden.layer_18.output_rms,hidden,dev,50,0.10902619491020839,0.0003970083537313561,0.0003970083537313561,False,0.10897423923015595,-0.13086797686781113,2.0651341235189826,0,0,0
hidden.layer_18.output_rms,hidden,train,75,0.10902619491020839,0.0003970083537313561,0.0003970083537313561,False,0.10902619491020839,-8.85652662319103e-15,3.027646307616757,0,1,0
hidden.layer_18.output_rms,hidden,all_scored_candidates,239,0.10902619491020839,0.0003970083537313561,0.0003970083537313561,False,0.10904003820035248,0.034869014754941044,3.2565075633700005,5,1,0
hidden.layer_18.output_rms,hidden,selected,224,0.10902619491020839,0.0003970083537313561,0.0003970083537313561,False,0.10906026785128883,0.08582424213546393,3.2565075633700005,4,1,0
hidden.layer_18.output_rms,hidden,first_scored,219,0.10902619491020839,0.0003970083537313561,0.0003970083537313561,False,0.10906010362655605,0.08541058652535416,3.2565075633700005,4,1,0
hidden.layer_19.input_mean,hidden,dev,50,0.0018337409570570646,0.000901935745071486,0.000901935745071486,False,0.0017985529635916465,-0.03901385842361671,3.1755678072496956,4,2,0
hidden.layer_19.input_mean,hidden,train,75,0.0018337409570570646,0.000901935745071486,0.000901935745071486,False,0.0018337409570570646,1.086630785351872e-16,2.1301887336858463,0,0,0
hidden.layer_19.input_mean,hidden,all_scored_candidates,239,0.0018337409570570646,0.000901935745071486,0.000901935745071486,False,0.0016357553625818114,-0.21951186163440187,3.3791958083072386,45,8,0
hidden.layer_19.input_mean,hidden,selected,224,0.0018337409570570646,0.000901935745071486,0.000901935745071486,False,0.0017410991887995156,-0.10271437712029735,3.3791958083072386,35,5,0
hidden.layer_19.input_mean,hidden,first_scored,219,0.0018337409570570646,0.000901935745071486,0.000901935745071486,False,0.0017561842930458272,-0.08598912332174001,3.3791958083072386,34,5,0
hidden.layer_19.input_rms,hidden,dev,50,1.0193670654296876,0.002583075905000182,0.002583075905000182,False,1.0185945749282836,-0.29905838225990267,1.5829162406681008,0,0,0
hidden.layer_19.input_rms,hidden,train,75,1.0193670654296876,0.002583075905000182,0.002583075905000182,False,1.0193670654296876,-3.0950149850402414e-14,2.842168695613821,0,0,0
hidden.layer_19.input_rms,hidden,all_scored_candidates,239,1.0193670654296876,0.002583075905000182,0.002583075905000182,False,1.0230325395592088,1.4190346177693371,4.9269085309602625,26,23,0
hidden.layer_19.input_rms,hidden,selected,224,1.0193670654296876,0.002583075905000182,0.002583075905000182,False,1.0233592199427741,1.5455041430872043,4.9269085309602625,26,23,0
hidden.layer_19.input_rms,hidden,first_scored,219,1.0193670654296876,0.002583075905000182,0.002583075905000182,False,1.0233987782099476,1.560818546778127,4.9269085309602625,26,23,0
hidden.layer_19.output_mean,hidden,dev,50,0.0005943208079164226,7.991235954478764e-05,7.991235954478764e-05,False,0.0005651317781303078,-0.36526302004329597,2.310784113332896,1,0,0
hidden.layer_19.output_mean,hidden,train,75,0.0005943208079164226,7.991235954478764e-05,7.991235954478764e-05,False,0.0005943208079164226,6.270909717424426e-16,2.4950429593300996,0,0,0
hidden.layer_19.output_mean,hidden,all_scored_candidates,239,0.0005943208079164226,7.991235954478764e-05,7.991235954478764e-05,False,0.0007059123626691932,1.3964242250940926,5.058108957227811,45,20,1
hidden.layer_19.output_mean,hidden,selected,224,0.0005943208079164226,7.991235954478764e-05,7.991235954478764e-05,False,0.0007112716560056599,1.4634888614907071,5.058108957227811,45,20,1
hidden.layer_19.output_mean,hidden,first_scored,219,0.0005943208079164226,7.991235954478764e-05,7.991235954478764e-05,False,0.0007132326992181848,1.4880287852734084,5.058108957227811,45,20,1
hidden.layer_19.output_rms,hidden,dev,50,0.12577495902776717,0.0016463435512170197,0.0016463435512170197,False,0.12542809098958968,-0.21068994859612636,2.0326257289686196,0,0,0
hidden.layer_19.output_rms,hidden,train,75,0.12577495902776717,0.0016463435512170197,0.0016463435512170197,False,0.12577495902776717,7.417492546106056e-15,2.6205490090725743,0,0,0
hidden.layer_19.output_rms,hidden,all_scored_candidates,239,0.12577495902776717,0.0016463435512170197,0.0016463435512170197,False,0.12781646878898892,1.2400265787250866,4.270992465644631,22,11,0
hidden.layer_19.output_rms,hidden,selected,224,0.12577495902776717,0.0016463435512170197,0.0016463435512170197,False,0.12802296664033616,1.3654547441858162,4.270992465644631,22,11,0
hidden.layer_19.output_rms,hidden,first_scored,219,0.12577495902776717,0.0016463435512170197,0.0016463435512170197,False,0.1280497009079206,1.381693315755315,4.270992465644631,22,11,0
hidden.layer_2.input_mean,hidden,dev,50,0.0019363682282467682,0.00036336377243454976,0.00036336377243454976,False,0.001989596283528954,0.14648696243314455,2.4707952236971518,2,0,0
hidden.layer_2.input_mean,hidden,train,75,0.0019363682282467682,0.00036336377243454976,0.00036336377243454976,False,0.0019363682282467682,2.6955289852044945e-16,2.322925976094375,0,0,0
hidden.layer_2.input_mean,hidden,all_scored_candidates,239,0.0019363682282467682,0.00036336377243454976,0.00036336377243454976,False,0.002272720195384205,0.9256618096071251,2.9143215894008083,11,0,0
hidden.layer_2.input_mean,hidden,selected,224,0.0019363682282467682,0.00036336377243454976,0.00036336377243454976,False,0.002251977482436424,0.868576556421856,2.9143215894008083,7,0,0
hidden.layer_2.input_mean,hidden,first_scored,219,0.0019363682282467682,0.00036336377243454976,0.00036336377243454976,False,0.002251573324790352,0.8674642891108787,2.7957705262416988,7,0,0
hidden.layer_2.input_rms,hidden,dev,50,0.438709210952123,0.004489558729458088,0.004489558729458088,False,0.43859829306602477,-0.02470574343318942,2.49009525634693,0,0,0
hidden.layer_2.input_rms,hidden,train,75,0.438709210952123,0.004489558729458088,0.004489558729458088,False,0.438709210952123,-3.334369817290887e-16,2.558056540515732,0,0,0
hidden.layer_2.input_rms,hidden,all_scored_candidates,239,0.438709210952123,0.004489558729458088,0.004489558729458088,False,0.43324648922457354,-1.2167613916499154,3.3214692700086843,23,9,0
hidden.layer_2.input_rms,hidden,selected,224,0.438709210952123,0.004489558729458088,0.004489558729458088,False,0.4335333952414138,-1.1528562209796411,3.2035493391652983,15,5,0
hidden.layer_2.input_rms,hidden,first_scored,219,0.438709210952123,0.004489558729458088,0.004489558729458088,False,0.43358631874328335,-1.1410680909965556,3.3214692700086843,14,5,0
hidden.layer_2.output_mean,hidden,dev,50,-0.00044963008374907074,8.2518156668469e-06,8.2518156668469e-06,False,-0.00045190775650553403,-0.27602079935137913,2.5458730333125827,0,0,0
hidden.layer_2.output_mean,hidden,train,75,-0.00044963008374907074,8.2518156668469e-06,8.2518156668469e-06,False,-0.00044963008374907074,-3.1497952394469546e-15,2.6555756223031763,0,0,0
hidden.layer_2.output_mean,hidden,all_scored_candidates,239,-0.00044963008374907074,8.2518156668469e-06,8.2518156668469e-06,False,-0.00046092074519806544,-1.3682638954668978,2.9651792960034165,5,0,0
hidden.layer_2.output_mean,hidden,selected,224,-0.00044963008374907074,8.2518156668469e-06,8.2518156668469e-06,False,-0.00046078763248910297,-1.352132571848352,2.8957299107213377,3,0,0
hidden.layer_2.output_mean,hidden,first_scored,219,-0.00044963008374907074,8.2518156668469e-06,8.2518156668469e-06,False,-0.0004608794047707717,-1.3632540371565849,2.9651792960034165,4,0,0
hidden.layer_2.output_rms,hidden,dev,50,0.034284996936718624,0.00010521990351936196,0.00010521990351936196,False,0.03430063940584659,0.1486645454402352,2.7417406435010627,3,0,0
hidden.layer_2.output_rms,hidden,train,75,0.034284996936718624,0.00010521990351936196,0.00010521990351936196,False,0.034284996936718624,-1.494568357962578e-14,2.6086893815880186,0,0,0
hidden.layer_2.output_rms,hidden,all_scored_candidates,239,0.034284996936718624,0.00010521990351936196,0.00010521990351936196,False,0.0336124153503813,-6.392151711235501,9.164951404221743,239,239,229
hidden.layer_2.output_rms,hidden,selected,224,0.034284996936718624,0.00010521990351936196,0.00010521990351936196,False,0.03361624131710934,-6.3557900857248555,9.164951404221743,224,224,215
hidden.layer_2.output_rms,hidden,first_scored,219,0.034284996936718624,0.00010521990351936196,0.00010521990351936196,False,0.03361900720626252,-6.329503337109162,9.085963281462828,219,219,209
