population,feature,family,finite_n,missing_rate,train_min,train_p25,train_p50,train_p75,train_max,target_min,target_p25,target_p50,target_p75,target_max,median_shift_in_training_IQR,outside_training_range_n,outside_training_range_rate_among_finite,constant_training_feature
full_all_candidates,hidden.layer_17.output_mean,hidden,239,0.036290322580645164,-0.0010077845072373748,-0.0007642224372830242,-0.0007106965640559793,-0.0006602386420127004,-0.0005836086347699165,-0.0009333991329185665,-0.0007561559323221445,-0.0007154882769100368,-0.000686177983880043,-0.0005241105682216585,-0.04608134220914585,3,0.012552301255230125,False
full_all_candidates,hidden.layer_17.output_rms,hidden,239,0.036290322580645164,0.07233637571334839,0.07615521177649498,0.07659237086772919,0.07718724757432938,0.07990412414073944,0.07289566099643707,0.07682759314775467,0.0779876857995987,0.07895775511860847,0.08249558508396149,1.3520024545635028,20,0.08368200836820083,False
full_all_candidates,hidden.layer_18.input_mean,hidden,239,0.036290322580645164,0.007025924976915121,0.008518969640135765,0.009182720445096493,0.009606835432350636,0.010427698493003845,0.006543188355863094,0.008463769219815731,0.008998285979032516,0.009382612071931362,0.010534322820603848,-0.16953788544860102,11,0.04602510460251046,False
full_all_candidates,hidden.layer_18.input_rms,hidden,239,0.036290322580645164,0.9725770354270935,0.9767622649669647,0.9775177240371704,0.9787860214710236,0.9827157855033875,0.9732543230056763,0.9781048893928528,0.9799264073371887,0.9813846945762634,0.9870700240135193,1.1902041056754926,22,0.09205020920502092,False
full_all_candidates,hidden.layer_18.output_mean,hidden,239,0.036290322580645164,-0.0019548353739082813,-0.0015432813088409603,-0.0014881107490509748,-0.001416080805938691,-0.001103971735574305,-0.002057714620605111,-0.0016356264823116362,-0.0015399489784613252,-0.001462854736018926,-0.0012903662864118814,-0.4075316388503483,15,0.06276150627615062,False
full_all_candidates,hidden.layer_18.output_rms,hidden,239,0.036290322580645164,0.10824823379516602,0.10876719281077385,0.10895057767629623,0.10925145819783211,0.11022819578647614,0.10814855247735977,0.10873382166028023,0.10899770259857178,0.10925547778606415,0.11031905561685562,0.09731218363924489,5,0.02092050209205021,False
full_all_candidates,hidden.layer_19.input_mean,hidden,239,0.036290322580645164,-8.755240560276434e-05,0.0014834817848168314,0.001934881554916501,0.0024934719549492,0.003420294262468815,-0.0012140765320509672,0.0010569091537036002,0.0018892057705670595,0.0024098645662888885,0.0041557783260941505,-0.04522398900521506,45,0.18828451882845187,False
full_all_candidates,hidden.layer_19.input_rms,hidden,239,0.036290322580645164,1.0149654150009155,1.0178481936454773,1.0188990831375122,1.0208503603935242,1.0267086029052734,1.0166306495666504,1.0206658840179443,1.023244857788086,1.0253688097000122,1.0320936441421509,1.4475460609911055,26,0.1087866108786611,False
full_all_candidates,hidden.layer_19.output_mean,hidden,239,0.036290322580645164,0.00042650458635762334,0.000540639681275934,0.0005962576251477003,0.0006358948012348264,0.0007937055779621005,0.00046025420306250453,0.0006435118848457932,0.0007021616911515594,0.0007753217360004783,0.0009985262295231223,1.1117939492340376,45,0.18828451882845187,False
full_all_candidates,hidden.layer_19.output_rms,hidden,239,0.036290322580645164,0.12241172045469284,0.12522108107805252,0.12572331726551056,0.12690308690071106,0.13008928298950195,0.12310101836919785,0.1268102005124092,0.1280592978000641,0.1292164921760559,0.13280647993087769,1.3888064494695578,22,0.09205020920502092,False
full_all_candidates,hidden.layer_2.input_mean,hidden,239,0.036290322580645164,0.0013042022474110126,0.0017001688247546554,0.0018412285717204213,0.002037556143477559,0.002780435374006629,0.0019445274956524372,0.0021401027915999293,0.0022211901377886534,0.0023263514740392566,0.002995327115058899,1.126188048520859,11,0.04602510460251046,False
full_all_candidates,hidden.layer_2.input_rms,hidden,239,0.036290322580645164,0.42722466588020325,0.4395347982645035,0.44084998965263367,0.4413689523935318,0.44230079650878906,0.42379727959632874,0.43360626697540283,0.4343397617340088,0.43487025797367096,0.4360610842704773,-3.5494443000129987,23,0.09623430962343096,False
full_all_candidates,hidden.layer_2.output_mean,hidden,239,0.036290322580645164,-0.0004715434042736888,-0.000452921973192133,-0.000447877828264609,-0.0004435341397766024,-0.0004362208128441125,-0.0004740981967188418,-0.0004636817902792245,-0.0004607830778695643,-0.0004582239198498428,-0.00044795783469453454,-1.3746781641444243,5,0.02092050209205021,False
full_all_candidates,hidden.layer_2.output_rms,hidden,239,0.036290322580645164,0.03401051089167595,0.03422984294593334,0.03427816182374954,0.034344734624028206,0.034497544169425964,0.03332066163420677,0.03355211392045021,0.033622659742832184,0.03367699310183525,0.03385285660624504,-5.705392172757044,239,1.0,False
full_all_candidates,hidden.layer_20.input_mean,hidden,239,0.036290322580645164,-0.0009371473570354283,0.0006891657831147313,0.001164839486591518,0.0015450259088538587,0.002279470907524228,-0.0012652553850784898,0.0007204432040452957,0.0014052235055714846,0.0018973361002281308,0.004673783201724291,0.28086834723415716,44,0.18410041841004185,False
full_all_candidates,hidden.layer_20.input_rms,hidden,239,0.036290322580645164,1.0280393362045288,1.0384051203727722,1.0397825241088867,1.0434457659721375,1.0521718263626099,1.0304619073867798,1.041310727596283,1.0458617210388184,1.049099087715149,1.060035228729248,1.206035379812695,23,0.09623430962343096,False
full_all_candidates,hidden.layer_20.output_mean,hidden,239,0.036290322580645164,0.0009800863917917013,0.0010730845388025045,0.00111389032099396,0.0011888411245308816,0.001315960311330855,0.0008639470324851573,0.0009602812642697245,0.0009903254685923457,0.0010402761399745941,0.0012411477509886026,-1.0674541895314638,103,0.4309623430962343,False
full_all_candidates,hidden.layer_20.output_rms,hidden,239,0.036290322580645164,0.10016673058271408,0.10603898391127586,0.10659554600715637,0.10810285806655884,0.11160538345575333,0.10108131915330887,0.10673853009939194,0.10854323953390121,0.10990254580974579,0.11358285695314407,0.94370750356036,11,0.04602510460251046,False
full_all_candidates,hidden.layer_21.input_mean,hidden,239,0.036290322580645164,0.0020877395290881395,0.004132671281695366,0.004521530121564865,0.004957330180332065,0.005796828772872686,0.0013847252121195197,0.003375121741555631,0.0041715605184435844,0.004693783586844802,0.007271729409694672,-0.42438104251326203,33,0.13807531380753138,False
full_all_candidates,hidden.layer_21.input_rms,hidden,239,0.036290322580645164,1.0326532125473022,1.0428133606910706,1.044257402420044,1.0485925674438477,1.0587722063064575,1.034680724143982,1.0460442900657654,1.051108956336975,1.0549083352088928,1.0669301748275757,1.1855526562773957,22,0.09205020920502092,False
full_all_candidates,hidden.layer_21.output_mean,hidden,239,0.036290322580645164,-0.0005263558705337346,-0.00041820456681307405,-0.0003588708641473204,-0.0003155401354888454,-0.00024031239445321262,-0.000607085064984858,-0.0004981962847523391,-0.00046041476889513433,-0.0004116238560527563,-0.0002723809448070824,-0.9890855424613816,28,0.11715481171548117,False
full_all_candidates,hidden.layer_21.output_rms,hidden,239,0.036290322580645164,0.10352575033903122,0.11042290180921555,0.11117473989725113,0.11257476732134819,0.11580333858728409,0.1042335107922554,0.11133658140897751,0.11314564198255539,0.1143777035176754,0.11840195208787918,0.9159039327466904,22,0.09205020920502092,False
full_all_candidates,hidden.layer_22.input_mean,hidden,239,0.036290322580645164,0.0025784573517739773,0.0034711749758571386,0.003842471167445183,0.004029586678370833,0.004824896343052387,0.0015404259320348501,0.0023670652881264687,0.002787041710689664,0.0031852712854743004,0.0055533587001264095,-1.8900561216831502,91,0.3807531380753138,False
full_all_candidates,hidden.layer_22.input_rms,hidden,239,0.036290322580645164,1.134577751159668,1.1389331221580505,1.1399834156036377,1.1429604887962341,1.1501708030700684,1.1356912851333618,1.1410385370254517,1.1446667909622192,1.1470468640327454,1.1556751728057861,1.1628877575183518,17,0.07112970711297072,False
full_all_candidates,hidden.layer_22.output_mean,hidden,239,0.036290322580645164,-0.00034867474460043013,-0.00014626572374254465,5.449487434816547e-05,0.00011038069351343438,0.0002190487866755575,-0.000582353153731674,-0.0004415775620145723,-0.0003864688624162227,-0.00033038291439879686,-0.00011893108603544533,-1.718176086302312,162,0.6778242677824268,False
full_all_candidates,hidden.layer_22.output_rms,hidden,239,0.036290322580645164,0.1426541805267334,0.15351445972919464,0.15429818630218506,0.1557316780090332,0.15996548533439636,0.1427651345729828,0.15290281176567078,0.1550249308347702,0.1567227616906166,0.16090834140777588,0.3277731106556,2,0.008368200836820083,False
full_all_candidates,hidden.layer_23.input_mean,hidden,239,0.036290322580645164,-0.0010558280628174543,0.0010641245753504336,0.0016841505421325564,0.002093614893965423,0.0026496511418372393,-0.0028300650883466005,-0.0011633002432063222,-0.0007024733349680901,-0.00021440439741127193,0.001798124983906746,-2.3182577183547077,77,0.32217573221757323,False
full_all_candidates,hidden.layer_23.input_rms,hidden,239,0.036290322580645164,1.0713976621627808,1.0868685841560364,1.0879110097885132,1.0931200981140137,1.1048585176467896,1.0736008882522583,1.089016318321228,1.0955586433410645,1.1000316143035889,1.113198161125183,1.2233250383760952,19,0.0794979079497908,False
full_all_candidates,hidden.layer_23.output_mean,hidden,239,0.036290322580645164,0.0014725819928571582,0.001583718170877546,0.0016494746087118983,0.0017057909863069654,0.0018384454306215048,0.001534210634417832,0.0017641228041611612,0.0018058459972962737,0.0018560761818662286,0.0019953225273638964,1.2809681503150636,74,0.30962343096234307,False
full_all_candidates,hidden.layer_23.output_rms,hidden,239,0.036290322580645164,0.1272381693124771,0.13557660579681396,0.13638697564601898,0.13778913021087646,0.1426144689321518,0.12766584753990173,0.13585680723190308,0.13794194161891937,0.13999579101800919,0.14418689906597137,0.7028017241379311,8,0.03347280334728033,False
full_all_candidates,hidden.layer_24.input_mean,hidden,239,0.036290322580645164,0.003136049723252654,0.005333917681127787,0.00568504398688674,0.006058766273781657,0.0069514852948486805,0.002034693956375122,0.0034468426601961255,0.0038829112891107798,0.004318146267905831,0.005710467230528593,-2.4862194892009866,30,0.12552301255230125,False
full_all_candidates,hidden.layer_24.input_rms,hidden,239,0.036290322580645164,1.068570852279663,1.0917954444885254,1.0932999849319458,1.0994775891304016,1.1136791706085205,1.0712703466415405,1.0939671397209167,1.1014273166656494,1.1067096590995789,1.123806118965149,1.05795088644916,18,0.07531380753138076,False
full_all_candidates,hidden.layer_24.output_mean,hidden,239,0.036290322580645164,0.0008977195248007774,0.0010383419576101005,0.0011209814110770822,0.0011615768307819963,0.001257411320693791,0.000923803832847625,0.001154585974290967,0.0012121087638661265,0.0012705287663266063,0.0013859387254342437,0.7394607584975904,75,0.3138075313807531,False
full_all_candidates,hidden.layer_24.output_rms,hidden,239,0.036290322580645164,0.10680869966745377,0.11758450791239738,0.11864861845970154,0.119814682751894,0.12571893632411957,0.10747919976711273,0.11858190968632698,0.12158588320016861,0.12330981716513634,0.12978751957416534,1.3170558148391904,19,0.0794979079497908,False
full_all_candidates,hidden.layer_25.input_mean,hidden,239,0.036290322580645164,0.005814775824546814,0.008448425214737654,0.008809832856059074,0.009089411236345768,0.009741958230733871,0.00500139594078064,0.006729503395035863,0.00727997999638319,0.007761550135910511,0.009532731026411057,-2.3867179752809102,21,0.08786610878661087,False
full_all_candidates,hidden.layer_25.input_rms,hidden,239,0.036290322580645164,1.1077353954315186,1.1325042843818665,1.1344773769378662,1.1407087445259094,1.155854344367981,1.1096826791763306,1.1342521905899048,1.1423885822296143,1.1480467915534973,1.1670961380004883,0.9642566546553528,17,0.07112970711297072,False
full_all_candidates,hidden.layer_25.output_mean,hidden,239,0.036290322580645164,-7.652192289242521e-05,-6.004041097185109e-06,3.859703065245412e-05,0.00011788684787461534,0.0005020813550800085,-4.379864185466431e-05,8.551267092116177e-05,0.00012326589785516262,0.0001892877189675346,0.0004982436657883227,0.6834148007605344,0,0.0,False
full_all_candidates,hidden.layer_25.output_rms,hidden,239,0.036290322580645164,0.11299560219049454,0.12238699942827225,0.1236809566617012,0.12505073472857475,0.13098159432411194,0.11313482373952866,0.12276360765099525,0.12530875205993652,0.12692777812480927,0.13250602781772614,0.6110950281172688,3,0.012552301255230125,False
full_all_candidates,hidden.layer_26.input_mean,hidden,239,0.036290322580645164,0.006831065285950899,0.007988860365003347,0.008317832835018635,0.008641093503683805,0.009969999082386494,0.005869367625564337,0.0068788493517786264,0.007210718933492899,0.0076279721688479185,0.008707446977496147,-1.6974205017634543,55,0.2301255230125523,False
full_all_candidates,hidden.layer_26.input_rms,hidden,239,0.036290322580645164,1.1699438095092773,1.1929125785827637,1.1949266195297241,1.2010117173194885,1.2159603834152222,1.1718388795852661,1.1963383555412292,1.2042889595031738,1.2101153135299683,1.2295085191726685,1.1559673537875053,25,0.10460251046025104,False
full_all_candidates,hidden.layer_26.output_mean,hidden,239,0.036290322580645164,-0.001510645728558302,-0.0009195145103149116,-0.0007947142003104091,-0.0006832073850091547,-0.00045750977005809546,-0.0016612170729786158,-0.0010387453949078918,-0.0009045562474057078,-0.0008165012404788285,-0.0005754805752076209,-0.4648274864889264,16,0.06694560669456066,False
full_all_candidates,hidden.layer_26.output_rms,hidden,239,0.036290322580645164,0.1669122278690338,0.1838701143860817,0.1852511763572693,0.1867080107331276,0.19059480726718903,0.16634349524974823,0.1809886321425438,0.1831430196762085,0.18460025638341904,0.18893322348594666,-0.7428589431235822,13,0.05439330543933055,False
full_all_candidates,hidden.layer_27.input_mean,hidden,239,0.036290322580645164,0.010997298173606396,0.014224173035472631,0.014626768417656422,0.0149450171738863,0.016149844974279404,0.010325024835765362,0.012895481195300817,0.013429484330117702,0.01392247574403882,0.01525065116584301,-1.6609472474500986,7,0.029288702928870293,False
full_all_candidates,hidden.layer_27.input_rms,hidden,239,0.036290322580645164,1.1974109411239624,1.2197732329368591,1.2214897871017456,1.2273346781730652,1.2404340505599976,1.1990514993667603,1.2233260869979858,1.2304960489273071,1.2357402443885803,1.2530574798583984,1.1910767775500553,27,0.11297071129707113,False
full_all_candidates,hidden.layer_27.output_mean,hidden,239,0.036290322580645164,0.0011345414677634835,0.0017521375557407737,0.0018461088184267282,0.001944141578860581,0.0021346586290746927,0.001236823620274663,0.001893437234684825,0.0020034178160130978,0.0020714510465040803,0.0022556562907993793,0.8193005283447179,28,0.11715481171548117,False
full_all_candidates,hidden.layer_27.output_rms,hidden,239,0.036290322580645164,0.1702803373336792,0.1848875656723976,0.1865260750055313,0.18848637491464615,0.19577039778232574,0.17049627006053925,0.18453063070774078,0.18817369639873505,0.1911846622824669,0.19997788965702057,0.4578240418695551,11,0.04602510460251046,False
full_all_candidates,hidden.layer_28.input_mean,hidden,239,0.036290322580645164,0.00733461556956172,0.013404519762843847,0.014043333940207958,0.014776112046092749,0.016123274341225624,0.007338688708841801,0.012676496990025043,0.013641680590808392,0.014243961311876774,0.016599491238594055,-0.2928372770136671,2,0.008368200836820083,False
full_all_candidates,hidden.layer_28.input_rms,hidden,239,0.036290322580645164,1.1929905414581299,1.213077962398529,1.2145767211914062,1.2196998000144958,1.2325772047042847,1.1937248706817627,1.2147047519683838,1.2212108373641968,1.225682556629181,1.2411930561065674,1.0018542521782963,14,0.058577405857740586,False
full_all_candidates,hidden.layer_28.output_mean,hidden,239,0.036290322580645164,-0.00045278447214514017,-0.00031516022863797843,-0.00023856840562075377,-0.0001584060228196904,-6.885274615342496e-06,-0.00037480765604414046,-0.00022288136096904054,-0.00017349552945233881,-0.00011323779472149909,2.679587487364188e-05,0.41512682756243535,5,0.02092050209205021,False
full_all_candidates,hidden.layer_28.output_rms,hidden,239,0.036290322580645164,0.18886098265647888,0.1969112902879715,0.19880719482898712,0.2007116973400116,0.20753440260887146,0.18795287609100342,0.197605162858963,0.200099378824234,0.20212990790605545,0.20800459384918213,0.3400119980708984,4,0.016736401673640166,False
full_all_candidates,hidden.layer_29.input_mean,hidden,239,0.036290322580645164,0.01191895641386509,0.015099974814802408,0.015541130676865578,0.016105052083730698,0.017169149592518806,0.011491440236568451,0.014159168116748333,0.014735264703631401,0.015298213344067335,0.0167783722281456,-0.801795044169558,6,0.02510460251046025,False
full_all_candidates,hidden.layer_29.input_rms,hidden,239,0.036290322580645164,1.2591100931167603,1.2718724012374878,1.2729936838150024,1.2768608331680298,1.285902976989746,1.259263277053833,1.2734296917915344,1.2780393362045288,1.2810765504837036,1.2926850318908691,1.0114706304067294,17,0.07112970711297072,False
full_all_candidates,hidden.layer_29.output_mean,hidden,239,0.036290322580645164,-0.0019082063809037209,-0.0016457302845083177,-0.001534022274427116,-0.0014221244491636753,-0.0011985055170953274,-0.0015230579301714897,-0.0013248518807813525,-0.0012539249146357179,-0.0011838845093734562,-0.0008058774983510375,1.2526388649906457,73,0.3054393305439331,False
full_all_candidates,hidden.layer_29.output_rms,hidden,239,0.036290322580645164,0.2302217334508896,0.24221106618642807,0.24337048828601837,0.2467590570449829,0.2537587583065033,0.22949208319187164,0.2412169724702835,0.24522390961647034,0.24744253605604172,0.2549242377281189,0.40752529811392463,8,0.03347280334728033,False
full_all_candidates,hidden.layer_3.input_mean,hidden,239,0.036290322580645164,-0.0006360083934850991,-0.00029336492298170924,-0.00017704462516121566,0.00011794645615736954,0.0005785904941149056,-0.00032822979846969247,7.617417054461839e-06,0.0001409655815223232,0.0002604944456834346,0.0007085478864610195,0.7731617037903745,8,0.03347280334728033,False
full_all_candidates,hidden.layer_3.input_rms,hidden,239,0.036290322580645164,0.47148752212524414,0.4929482191801071,0.4940246045589447,0.4947569817304611,0.49608972668647766,0.46680477261543274,0.48455609381198883,0.4855930209159851,0.48633037507534027,0.4886569678783417,-4.6615204639820735,22,0.09205020920502092,False
full_all_candidates,hidden.layer_3.output_mean,hidden,239,0.036290322580645164,-0.00018052925588563085,-0.0001622829440748319,-0.00015850274940021336,-0.00014856384950689971,-8.378596976399422e-05,-0.00015529728261753917,-0.00013595462223747745,-0.00013172946637496352,-0.00012706354027613997,-8.455725037492812e-05,1.951534257066153,0,0.0,False
full_all_candidates,hidden.layer_3.output_rms,hidden,239,0.036290322580645164,0.02604803256690502,0.028770148754119873,0.028879616409540176,0.02893116232007742,0.029030805453658104,0.025623509660363197,0.027782670222222805,0.027883432805538177,0.02796511072665453,0.0282568521797657,-6.186954484721234,19,0.0794979079497908,False
full_all_candidates,hidden.layer_30.input_mean,hidden,239,0.036290322580645164,0.00869318749755621,0.011755803599953651,0.012252576649188995,0.012721359729766846,0.013672319240868092,0.00846795178949833,0.011171682272106409,0.011766178533434868,0.012160830665379763,0.013221373781561852,-0.5037491873706303,5,0.02092050209205021,False
full_all_candidates,hidden.layer_30.input_rms,hidden,239,0.036290322580645164,1.2460150718688965,1.254260003566742,1.255365252494812,1.2582951784133911,1.2654751539230347,1.2456059455871582,1.2556878924369812,1.2594000101089478,1.2619078755378723,1.2700430154800415,0.999896601131479,21,0.08786610878661087,False
full_all_candidates,hidden.layer_30.output_mean,hidden,239,0.036290322580645164,-0.004049506038427353,-0.0034375902032479644,-0.0031864179763942957,-0.003015393507666886,-0.002682256978005171,-0.004597022198140621,-0.004066538996994495,-0.003913139458745718,-0.0036842558765783906,-0.002709898864850402,-1.7212865234561339,67,0.2803347280334728,False
full_all_candidates,hidden.layer_30.output_rms,hidden,239,0.036290322580645164,0.31761834025382996,0.3302784860134125,0.3321262001991272,0.33619843423366547,0.3464723825454712,0.3177591860294342,0.3336886167526245,0.338005930185318,0.341025248169899,0.3507474660873413,0.9932063199599276,4,0.016736401673640166,False
full_all_candidates,hidden.layer_31.input_mean,hidden,239,0.036290322580645164,0.01160159520804882,0.012573609594255686,0.012957804836332798,0.013135001994669437,0.014188684523105621,0.010781140998005867,0.011368222534656525,0.011712896637618542,0.012003967072814703,0.01319693773984909,-2.217536606831063,93,0.3891213389121339,False
full_all_candidates,hidden.layer_31.input_rms,hidden,239,0.036290322580645164,1.1501988172531128,1.15951007604599,1.1603517532348633,1.1623538136482239,1.1676989793777466,1.1503878831863403,1.1607124209403992,1.1632728576660156,1.1654424667358398,1.1716961860656738,1.0272060364703417,20,0.08368200836820083,False
full_all_candidates,hidden.layer_31.output_mean,hidden,239,0.036290322580645164,-0.018298741430044174,-0.017335357144474983,-0.017146088182926178,-0.016926213167607784,-0.01629401184618473,-0.016853176057338715,-0.016097824089229107,-0.015785491093993187,-0.015499977394938469,-0.014591564424335957,3.325472610769038,199,0.8326359832635983,False
full_all_candidates,hidden.layer_31.output_rms,hidden,239,0.036290322580645164,0.8634429574012756,0.9062467813491821,0.9158471822738647,0.9345691800117493,1.0277893543243408,0.8297047019004822,0.8686138987541199,0.8820559978485107,0.9006194770336151,0.9938538670539856,-1.1930904874245272,41,0.17154811715481172,False
full_all_candidates,hidden.layer_4.input_mean,hidden,239,0.036290322580645164,0.005359018221497536,0.005687035387381911,0.005827572662383318,0.0059662023559212685,0.00648756418377161,0.005845355335623026,0.006199368275702,0.006373923737555742,0.006516584428027272,0.007121452130377293,1.9570763619743905,69,0.28870292887029286,False
full_all_candidates,hidden.layer_4.input_rms,hidden,239,0.036290322580645164,0.6534102559089661,0.665865033864975,0.6666445732116699,0.6670963764190674,0.6683295369148254,0.6501486897468567,0.6596063077449799,0.660253643989563,0.6607253849506378,0.6619153022766113,-5.190212261296803,25,0.10460251046025104,False
full_all_candidates,hidden.layer_4.output_mean,hidden,239,0.036290322580645164,-0.00021560571622103453,-0.0002021967084147036,-0.00018540123710408807,-0.00016649490862619132,-0.0001248665212187916,-0.00016399887681473047,-0.00012260911898920313,-9.887370106298476e-05,-7.936796100693755e-05,-1.9525414245435968e-05,2.4236183204675616,186,0.7782426778242678,False
full_all_candidates,hidden.layer_4.output_rms,hidden,239,0.036290322580645164,0.0300523079931736,0.03285310044884682,0.033011969178915024,0.033134449273347855,0.033340729773044586,0.029572971165180206,0.03179992735385895,0.03197517991065979,0.03211190365254879,0.03250565007328987,-3.685066998569991,21,0.08786610878661087,False
full_all_candidates,hidden.layer_5.input_mean,hidden,239,0.036290322580645164,0.00046443904284387827,0.000702495570294559,0.000901755120139569,0.0014465265558101237,0.0023594731464982033,0.0009371782070957124,0.0017188791534863412,0.0019156909547746181,0.0022533342707902193,0.0030531936790794134,1.3627602268908976,45,0.18828451882845187,False
full_all_candidates,hidden.layer_5.input_rms,hidden,239,0.036290322580645164,0.7336916327476501,0.7431568503379822,0.7443750500679016,0.7454254031181335,0.7471150159835815,0.7310054302215576,0.7385661602020264,0.7395672798156738,0.7403045892715454,0.7428484559059143,-2.119311613242249,23,0.09623430962343096,False
full_all_candidates,hidden.layer_5.output_mean,hidden,239,0.036290322580645164,-4.103703031432815e-05,0.00016325381875503808,0.00018569020903669298,0.00022867163352202624,0.0002850224555004388,-1.6314439562847838e-05,0.00018967840151162818,0.0002244610950583592,0.00025197504146490246,0.00029455803451128304,0.5926655630391251,5,0.02092050209205021,False
full_all_candidates,hidden.layer_5.output_rms,hidden,239,0.036290322580645164,0.03907628357410431,0.04288272559642792,0.04306385666131973,0.0435190387070179,0.044519275426864624,0.03900023177266121,0.041973698884248734,0.04242926836013794,0.042689019814133644,0.04442373663187027,-0.997289369998068,5,0.02092050209205021,False
full_all_candidates,hidden.layer_6.input_mean,hidden,239,0.036290322580645164,0.010400746949017048,0.011413180734962225,0.011620225384831429,0.011929251719266176,0.012889073230326176,0.010892357677221298,0.012328273616731167,0.012777927331626415,0.013082032557576895,0.014054329134523869,2.2432998211601314,96,0.401673640167364,False
full_all_candidates,hidden.layer_6.input_rms,hidden,239,0.036290322580645164,0.8571165800094604,0.8638999462127686,0.8642386198043823,0.8653826117515564,0.8676528930664062,0.855867326259613,0.8618057668209076,0.862669825553894,0.8634582757949829,0.8674891591072083,-1.0580904522613066,19,0.0794979079497908,False
full_all_candidates,hidden.layer_6.output_mean,hidden,239,0.036290322580645164,0.00011557726975297555,0.0002773238666122779,0.00029839761555194855,0.00032078096410259604,0.00037778011756017804,0.00010975879558827728,0.0002699103788472712,0.00030135660199448466,0.0003219996142433956,0.00036806639400310814,0.06808983142961522,3,0.012552301255230125,False
full_all_candidates,hidden.layer_6.output_rms,hidden,239,0.036290322580645164,0.052780069410800934,0.05513560399413109,0.05529684200882912,0.05555386655032635,0.05636122077703476,0.05177747830748558,0.05381727032363415,0.054121289402246475,0.05433026701211929,0.055799517780542374,-2.8105614264783814,29,0.12133891213389121,False
full_all_candidates,hidden.layer_7.input_mean,hidden,239,0.036290322580645164,0.010747207328677177,0.011138095986098051,0.01134984940290451,0.011550260707736015,0.012151801027357578,0.011263175867497921,0.011946136131882668,0.012179559096693993,0.012426400557160378,0.013220642693340778,2.013053641495983,129,0.5397489539748954,False
full_all_candidates,hidden.layer_7.input_rms,hidden,239,0.036290322580645164,0.8004317879676819,0.8133310377597809,0.8139351010322571,0.8163359463214874,0.8213615417480469,0.7987867593765259,0.8105410039424896,0.8125523328781128,0.8142145276069641,0.8236215114593506,-0.4601697941048122,16,0.06694560669456066,False
full_all_candidates,hidden.layer_7.output_mean,hidden,239,0.036290322580645164,3.002694393217098e-05,9.556959048495628e-05,0.00012341364345047623,0.00014085967268329114,0.00027836699155159295,2.3733275156700984e-05,0.00010619675231282599,0.0001471974974265322,0.00018308162543689832,0.0003149030089844018,0.5251448622217432,6,0.02510460251046025,False
full_all_candidates,hidden.layer_7.output_rms,hidden,239,0.036290322580645164,0.05126892402768135,0.05602676793932915,0.05626598000526428,0.05708114989101887,0.0587373785674572,0.05114709213376045,0.055655183270573616,0.05641894415020943,0.05702972784638405,0.0599401630461216,0.14507469963802871,9,0.03765690376569038,False
full_all_candidates,hidden.layer_8.input_mean,hidden,239,0.036290322580645164,0.011909984983503819,0.014167943503707647,0.014540664851665497,0.015065734274685383,0.016576169058680534,0.012608423829078674,0.01563236303627491,0.016416382044553757,0.017018399201333523,0.018864266574382782,2.0892587154193145,96,0.401673640167364,False
full_all_candidates,hidden.layer_8.input_rms,hidden,239,0.036290322580645164,0.8017079830169678,0.813208669424057,0.8141544461250305,0.816489964723587,0.8224071860313416,0.8012158870697021,0.8127579092979431,0.8152251243591309,0.8171118497848511,0.8257661461830139,0.3262974332891319,12,0.0502092050209205,False
full_all_candidates,hidden.layer_8.output_mean,hidden,239,0.036290322580645164,-0.0006269069854170084,-0.0005645703931804746,-0.0005422308458946645,-0.000499302870593965,-0.00034353166120126843,-0.0005611352971754968,-0.000499994377605617,-0.0004796745197381824,-0.00045952793152537197,-0.0003257269854657352,0.9584602521654794,7,0.029288702928870293,False
full_all_candidates,hidden.layer_8.output_rms,hidden,239,0.036290322580645164,0.048132944852113724,0.05238802172243595,0.05270380526781082,0.05330408364534378,0.05487363040447235,0.04771322384476662,0.051795339211821556,0.05244067683815956,0.05298488587141037,0.05525483936071396,-0.28723869322722123,17,0.07112970711297072,False
full_all_candidates,hidden.layer_9.input_mean,hidden,239,0.036290322580645164,0.009025119245052338,0.009449031203985214,0.009627606719732285,0.009982443880289793,0.01070268452167511,0.009967566467821598,0.010752462781965733,0.011088140308856964,0.011481186375021935,0.01224637683480978,2.738093138774067,186,0.7782426778242678,False
full_all_candidates,hidden.layer_9.input_rms,hidden,239,0.036290322580645164,0.7963388562202454,0.8077427446842194,0.8085591793060303,0.8106754124164581,0.8163716197013855,0.7955734133720398,0.8068171143531799,0.8092061877250671,0.811253160238266,0.8194887638092041,0.2206211129628877,13,0.05439330543933055,False
full_all_candidates,hidden.layer_9.output_mean,hidden,239,0.036290322580645164,0.00013399457384366542,0.0002617973805172369,0.00030406954465433955,0.0003230220318073407,0.0004163836420048028,0.00013323478924576193,0.00028873502742499113,0.00033996961428783834,0.0003712189063662663,0.0004907944821752608,0.5863662573330424,13,0.05439330543933055,False
full_all_candidates,hidden.layer_9.output_rms,hidden,239,0.036290322580645164,0.04835169017314911,0.051797691732645035,0.052035167813301086,0.0524956788867712,0.053984902799129486,0.04787147045135498,0.051112670451402664,0.05167026445269585,0.05214177444577217,0.054343100637197495,-0.522793805656888,21,0.08786610878661087,False
full_all_candidates,sampling.completion_count,sampling,239,0.036290322580645164,32.0,36.0,45.0,50.0,52.0,30.0,33.0,37.0,40.0,51.0,-0.5714285714285714,44,0.18410041841004185,False
