job_id,budget,task_id,method,seed,candidate_attempt,SUN
all30-final-made-f5c545c2fcf285a7aedc552f,10,Eu-Nb-Sn-Tl,esopt_graph_risk,1,6,0
all30-final-made-f5c545c2fcf285a7aedc552f,10,Eu-Nb-Sn-Tl,esopt_graph_risk,1,7,0
all30-final-made-f5c545c2fcf285a7aedc552f,10,Eu-Nb-Sn-Tl,esopt_graph_risk,1,8,0
all30-final-made-f5c545c2fcf285a7aedc552f,10,Eu-Nb-Sn-Tl,esopt_graph_risk,1,9,0
all30-final-made-f5c545c2fcf285a7aedc552f,10,Eu-Nb-Sn-Tl,esopt_graph_risk,1,10,0
all30-final-made-8edd5f6703feaba4b1671ead,10,Ga-Ho-Lu,baseline,1,0,0
all30-final-made-8edd5f6703feaba4b1671ead,10,Ga-Ho-Lu,baseline,1,1,0
all30-final-made-8edd5f6703feaba4b1671ead,10,Ga-Ho-Lu,baseline,1,2,1
all30-final-made-8edd5f6703feaba4b1671ead,10,Ga-Ho-Lu,baseline,1,3,1
all30-final-made-8edd5f6703feaba4b1671ead,10,Ga-Ho-Lu,baseline,1,4,2
all30-final-made-8edd5f6703feaba4b1671ead,10,Ga-Ho-Lu,baseline,1,5,3
all30-final-made-8edd5f6703feaba4b1671ead,10,Ga-Ho-Lu,baseline,1,6,3
all30-final-made-8edd5f6703feaba4b1671ead,10,Ga-Ho-Lu,baseline,1,7,4
all30-final-made-8edd5f6703feaba4b1671ead,10,Ga-Ho-Lu,baseline,1,8,4
all30-final-made-8edd5f6703feaba4b1671ead,10,Ga-Ho-Lu,baseline,1,9,4
all30-final-made-8edd5f6703feaba4b1671ead,10,Ga-Ho-Lu,baseline,1,10,5
all30-final-made-22cfaf1606682d9c38bc278d,10,Ga-Pt-Tm,baseline,1,0,0
all30-final-made-22cfaf1606682d9c38bc278d,10,Ga-Pt-Tm,baseline,1,1,1
all30-final-made-22cfaf1606682d9c38bc278d,10,Ga-Pt-Tm,baseline,1,2,1
all30-final-made-22cfaf1606682d9c38bc278d,10,Ga-Pt-Tm,baseline,1,3,1
all30-final-made-22cfaf1606682d9c38bc278d,10,Ga-Pt-Tm,baseline,1,4,1
all30-final-made-22cfaf1606682d9c38bc278d,10,Ga-Pt-Tm,baseline,1,5,2
all30-final-made-22cfaf1606682d9c38bc278d,10,Ga-Pt-Tm,baseline,1,6,3
all30-final-made-22cfaf1606682d9c38bc278d,10,Ga-Pt-Tm,baseline,1,7,4
all30-final-made-22cfaf1606682d9c38bc278d,10,Ga-Pt-Tm,baseline,1,8,4
all30-final-made-22cfaf1606682d9c38bc278d,10,Ga-Pt-Tm,baseline,1,9,5
all30-final-made-22cfaf1606682d9c38bc278d,10,Ga-Pt-Tm,baseline,1,10,6
all30-final-made-29a6382ae615c1a04e459653,10,Hf-Ni-Zr,baseline,1,0,0
all30-final-made-29a6382ae615c1a04e459653,10,Hf-Ni-Zr,baseline,1,1,1
all30-final-made-29a6382ae615c1a04e459653,10,Hf-Ni-Zr,baseline,1,2,1
all30-final-made-29a6382ae615c1a04e459653,10,Hf-Ni-Zr,baseline,1,3,1
all30-final-made-29a6382ae615c1a04e459653,10,Hf-Ni-Zr,baseline,1,4,1
all30-final-made-29a6382ae615c1a04e459653,10,Hf-Ni-Zr,baseline,1,5,2
all30-final-made-29a6382ae615c1a04e459653,10,Hf-Ni-Zr,baseline,1,6,2
all30-final-made-29a6382ae615c1a04e459653,10,Hf-Ni-Zr,baseline,1,7,2
all30-final-made-29a6382ae615c1a04e459653,10,Hf-Ni-Zr,baseline,1,8,2
all30-final-made-29a6382ae615c1a04e459653,10,Hf-Ni-Zr,baseline,1,9,2
all30-final-made-29a6382ae615c1a04e459653,10,Hf-Ni-Zr,baseline,1,10,2
all30-final-made-c62306db0d2beb6139233c35,10,Ho-In-Mg-Pd-Zr,baseline,1,0,0
all30-final-made-c62306db0d2beb6139233c35,10,Ho-In-Mg-Pd-Zr,baseline,1,1,0
all30-final-made-c62306db0d2beb6139233c35,10,Ho-In-Mg-Pd-Zr,baseline,1,2,0
all30-final-made-c62306db0d2beb6139233c35,10,Ho-In-Mg-Pd-Zr,baseline,1,3,0
all30-final-made-c62306db0d2beb6139233c35,10,Ho-In-Mg-Pd-Zr,baseline,1,4,0
all30-final-made-c62306db0d2beb6139233c35,10,Ho-In-Mg-Pd-Zr,baseline,1,5,0
all30-final-made-c62306db0d2beb6139233c35,10,Ho-In-Mg-Pd-Zr,baseline,1,6,0
all30-final-made-c62306db0d2beb6139233c35,10,Ho-In-Mg-Pd-Zr,baseline,1,7,0
all30-final-made-c62306db0d2beb6139233c35,10,Ho-In-Mg-Pd-Zr,baseline,1,8,0
all30-final-made-c62306db0d2beb6139233c35,10,Ho-In-Mg-Pd-Zr,baseline,1,9,0
all30-final-made-c62306db0d2beb6139233c35,10,Ho-In-Mg-Pd-Zr,baseline,1,10,0
all30-final-made-a0c7b559824ee92973b466f7,10,Mg-Sn-Sr,baseline,1,0,0
all30-final-made-a0c7b559824ee92973b466f7,10,Mg-Sn-Sr,baseline,1,1,1
all30-final-made-a0c7b559824ee92973b466f7,10,Mg-Sn-Sr,baseline,1,2,2
all30-final-made-a0c7b559824ee92973b466f7,10,Mg-Sn-Sr,baseline,1,3,3
all30-final-made-a0c7b559824ee92973b466f7,10,Mg-Sn-Sr,baseline,1,4,3
all30-final-made-a0c7b559824ee92973b466f7,10,Mg-Sn-Sr,baseline,1,5,3
all30-final-made-a0c7b559824ee92973b466f7,10,Mg-Sn-Sr,baseline,1,6,3
all30-final-made-a0c7b559824ee92973b466f7,10,Mg-Sn-Sr,baseline,1,7,4
all30-final-made-a0c7b559824ee92973b466f7,10,Mg-Sn-Sr,baseline,1,8,5
all30-final-made-a0c7b559824ee92973b466f7,10,Mg-Sn-Sr,baseline,1,9,6
all30-final-made-a0c7b559824ee92973b466f7,10,Mg-Sn-Sr,baseline,1,10,7
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,0,0
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,1,0
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,2,0
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,3,1
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,4,1
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,5,1
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,6,2
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,7,3
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,8,3
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,9,4
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,10,4
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,11,4
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,12,4
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,13,4
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,14,5
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,15,5
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,16,6
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,17,6
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,18,6
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,19,6
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,20,6
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,21,7
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,22,7
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,23,7
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,24,7
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,25,7
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,26,7
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,27,7
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,28,7
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,29,7
budget-final-made-4f87ce88320a28f3fae38bb5,30,Al-Li-V,baseline,1,30,7
