cohort,budget,method,reference,metric,n_pairs,mean_method,mean_reference,difference,interval95,macro_stratum_difference,stratum_sizes,wins,ties,losses,mean_ratio
MADE,10,ActionPool2,Native,whole_job_wall_seconds,20,981.1149399820715,675.4348567867652,305.68008319530634,"[227.3679327839578,381.6094303707551]",305.68008319530634,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",19,0,1,1.4525678237121387
MADE,10,ActionPool2,Native,initialization_wall_seconds,20,108.10555016195867,109.07208535403478,-0.9665351920761168,"[-4.960706423365045,3.081015260677661]",-0.9665351920761167,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",8,0,12,0.9911385650238661
MADE,10,Common2,Native,SUN,20,4.4,4.75,-0.35,"[-1.35,0.55]",-0.35,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",8,5,7,0.9263157894736843
MADE,10,Common2,Native,AUDC,20,0.496,0.5015000000000001,-0.005499999999999988,"[-0.11601249999999999,0.097]",-0.005499999999999982,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",9,2,9,0.9890329012961115
MADE,10,Common2,Native,candidate_oracle_calls,20,10.0,10.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",0,20,0,1.0
MADE,10,Common2,Native,environment_calls,20,20.4,21.0,-0.6,"[-3.5,2.4]",-0.6,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",9,0,11,0.9714285714285713
MADE,10,Common2,Native,generation_calls,20,40.8,21.7,19.1,"[13.8,24.90124999999999]",19.1,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",20,0,0,1.8801843317972349
MADE,10,Common2,Native,pooling_forwards,20,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",0,20,0,
MADE,10,Common2,Native,total_tokens,20,87714.4,47522.9,40191.5,"[29386.387499999997,51019.393749999996]",40191.5,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",19,0,1,1.845729111649331
MADE,10,Common2,Native,episode_wall_seconds,20,650.538963834662,427.4668083343422,223.07215550031978,"[132.56089071591677,320.3012179856891]",223.07215550031978,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",17,0,3,1.5218467285671555
MADE,10,Common2,Native,whole_job_wall_seconds,20,924.5584874948021,675.4348567867652,249.12363070803696,"[155.9957372289372,347.6587446444266]",249.12363070803696,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",17,0,3,1.3688344304485387
MADE,10,Common2,Native,initialization_wall_seconds,20,124.00159563352354,109.07208535403478,14.929510279488749,"[10.783388797790977,18.726769486521945]",14.929510279488749,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",19,0,1,1.1368774625609235
MADE,10,Public2,Native,SUN,19,4.631578947368421,4.578947368421052,0.05263157894736842,"[-1.0,1.0]",0.02777777777777779,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",10,3,6,1.0114942528735633
MADE,10,Public2,Native,AUDC,19,0.5073684210526316,0.4826315789473684,0.024736842105263165,"[-0.08263157894736842,0.12053947368421047]",0.021944444444444447,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",11,0,8,1.0512540894220284
MADE,10,Public2,Native,candidate_oracle_calls,19,10.0,10.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",0,19,0,1.0
MADE,10,Public2,Native,environment_calls,19,19.894736842105264,21.0,-1.105263157894737,"[-3.473684210526316,1.368421052631579]",-1.1722222222222223,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",7,1,11,0.9473684210526316
MADE,10,Public2,Native,generation_calls,19,39.78947368421053,21.736842105263158,18.05263157894737,"[13.89342105263158,22.36842105263158]",17.983333333333334,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",19,0,0,1.8305084745762712
MADE,10,Public2,Native,pooling_forwards,19,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",0,19,0,
MADE,10,Public2,Native,total_tokens,19,83674.36842105263,47149.36842105263,36525.0,"[28943.917105263157,44176.005263157895]",36460.694444444445,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",19,0,0,1.7746657319738612
MADE,10,Public2,Native,episode_wall_seconds,19,684.9086007893478,432.35038228962867,252.55821849971912,"[146.84361575400567,357.6051630052613]",249.29882315515488,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",16,0,3,1.5841517177855347
MADE,10,Public2,Native,whole_job_wall_seconds,19,967.010592127513,676.3668388652762,290.6437532622367,"[183.2017648308924,396.5471823990367]",287.38310680686135,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",17,0,2,1.4297131919563686
MADE,10,Public2,Native,initialization_wall_seconds,19,123.56996348735534,105.125962725816,18.444000761539332,"[13.596361881769017,22.368081714222697]",18.548457414043757,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",18,0,1,1.1754466763804485
MADE,10,ActionPool2,Public2,SUN,19,4.631578947368421,4.631578947368421,0.0,"[-0.7894736842105263,0.6842105263157895]",0.016666666666666663,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",6,5,8,1.0
MADE,10,ActionPool2,Public2,AUDC,19,0.47263157894736846,0.5073684210526316,-0.03473684210526316,"[-0.1163157894736842,0.03894736842105261]",-0.03305555555555557,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",6,2,11,0.9315352697095436
MADE,10,ActionPool2,Public2,candidate_oracle_calls,19,10.0,10.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",0,19,0,1.0
MADE,10,ActionPool2,Public2,environment_calls,19,20.473684210526315,19.894736842105264,0.5789473684210527,"[-2.1592105263157895,3.263157894736842]",0.5722222222222222,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",11,1,7,1.029100529100529
MADE,10,ActionPool2,Public2,generation_calls,19,41.05263157894737,39.78947368421053,1.263157894736842,"[-4.2105263157894735,6.631578947368421]",1.2555555555555555,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",11,1,7,1.0317460317460319
MADE,10,ActionPool2,Public2,pooling_forwards,19,49.578947368421055,0.0,49.578947368421055,"[44.421052631578945,55.05263157894737]",49.7,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",19,0,0,
MADE,10,ActionPool2,Public2,total_tokens,19,86402.1052631579,83674.36842105263,2727.7368421052633,"[-7826.015789473684,13771.648684210515]",2689.9166666666665,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",11,0,8,1.0325994315054665
MADE,10,ActionPool2,Public2,episode_wall_seconds,19,743.1614614211416,684.9086007893478,58.25286063179374,"[-54.874862950566644,170.8968910673345]",61.0376111052594,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",11,0,8,1.085052020904188
MADE,10,ActionPool2,Public2,whole_job_wall_seconds,19,983.5472817406744,967.010592127513,16.53668961316151,"[-95.62575114966113,130.8406845590044]",19.20650360566409,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",10,0,9,1.017100836069209
MADE,10,ActionPool2,Public2,initialization_wall_seconds,19,104.35998343698387,123.56996348735534,-19.20998005037147,"[-21.960867469587463,-16.557772094245365]",-19.361329306941478,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",0,0,19,0.8445416709025961
MADE,10,ActionPool2,Common2,SUN,20,4.85,4.4,0.45,"[-0.55,1.45]",0.44999999999999996,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",11,3,6,1.102272727272727
MADE,10,ActionPool2,Common2,AUDC,20,0.49650000000000005,0.496,0.0004999999999999852,"[-0.08901250000000004,0.08701249999999992]",0.0004999999999999822,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",10,1,9,1.0010080645161292
MADE,10,ActionPool2,Common2,candidate_oracle_calls,20,10.0,10.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",0,20,0,1.0
MADE,10,ActionPool2,Common2,environment_calls,20,20.35,20.4,-0.05,"[-3.05,3.1]",-0.05,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",10,1,9,0.9975490196078433
MADE,10,ActionPool2,Common2,generation_calls,20,40.8,40.8,0.0,"[-6.1,6.4024999999999865]",0.0,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",10,1,9,1.0
MADE,10,ActionPool2,Common2,pooling_forwards,20,49.0,0.0,49.0,"[44.1,54.50249999999998]",49.0,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",20,0,0,
MADE,10,ActionPool2,Common2,total_tokens,20,86192.55,87714.4,-1521.85,"[-13585.00875,11157.324999999993]",-1521.85,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",10,0,10,0.9826499411727152
MADE,10,ActionPool2,Common2,episode_wall_seconds,20,737.1802853434347,650.538963834662,86.64132150877268,"[-19.290734020660746,203.87853794373513]",86.64132150877268,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",13,0,7,1.1331839079984654
MADE,10,ActionPool2,Common2,whole_job_wall_seconds,20,981.1149399820715,924.5584874948021,56.55645248726942,"[-47.943754314818065,173.7933823589555]",56.55645248726942,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",13,0,7,1.0611713085242618
MADE,10,ActionPool2,Common2,initialization_wall_seconds,20,108.10555016195867,124.00159563352354,-15.896045471564866,"[-19.31174151914427,-12.11305140956829]",-15.896045471564868,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",1,0,19,0.8718077344863827
MADE,10,Public2,Common2,SUN,19,4.631578947368421,4.157894736842105,0.47368421052631576,"[-0.47368421052631576,1.4210526315789473]",0.4666666666666667,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",9,5,5,1.1139240506329113
MADE,10,Public2,Common2,AUDC,19,0.5073684210526316,0.473157894736842,0.03421052631578947,"[-0.045276315789473685,0.12317105263157886]",0.032777777777777774,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",10,0,9,1.0723025583982204
MADE,10,Public2,Common2,candidate_oracle_calls,19,10.0,10.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",0,19,0,1.0
MADE,10,Public2,Common2,environment_calls,19,19.894736842105264,20.736842105263158,-0.8421052631578947,"[-3.0,1.1592105263157824]",-0.85,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",9,1,9,0.9593908629441624
MADE,10,Public2,Common2,generation_calls,19,39.78947368421053,41.473684210526315,-1.6842105263157894,"[-6.0,2.3184210526315647]",-1.7,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",9,1,9,0.9593908629441624
MADE,10,Public2,Common2,pooling_forwards,19,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",0,19,0,
MADE,10,Public2,Common2,total_tokens,19,83674.36842105263,89322.8947368421,-5648.526315789473,"[-13442.414473684212,1532.2763157894724]",-5753.055555555556,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",7,0,12,0.9367628385484948
MADE,10,Public2,Common2,episode_wall_seconds,19,684.9086007893478,660.9429425156038,23.965658273743955,"[-73.3287571608383,117.56272365275363]",20.76127737125175,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",11,0,8,1.0362597990418487
MADE,10,Public2,Common2,whole_job_wall_seconds,19,967.010592127513,933.1315727126539,33.87901941485899,"[-64.85549510876575,128.6200379504846]",30.592768128707796,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",12,0,7,1.0363067978895744
MADE,10,Public2,Common2,initialization_wall_seconds,19,123.56996348735534,121.23343444571488,2.3365290416404605,"[-0.65554699447055,5.367760399803764]",2.30858058445673,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":9}",10,0,9,1.0192729757457024
MADE,20,ActionPool2,Native,SUN,20,8.05,7.7,0.35,"[-1.5,2.7012499999999933]",0.35000000000000003,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",6,5,9,1.0454545454545454
MADE,20,ActionPool2,Native,AUDC,20,0.414875,0.4089999999999999,0.005874999999999999,"[-0.075509375,0.10962499999999997]",0.005874999999999998,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",10,0,10,1.0143643031784844
MADE,20,ActionPool2,Native,candidate_oracle_calls,20,20.0,20.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",0,20,0,1.0
MADE,20,ActionPool2,Native,environment_calls,20,39.3,44.4,-5.1,"[-9.551250000000001,-1.05]",-5.1,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",4,3,13,0.8851351351351351
MADE,20,ActionPool2,Native,generation_calls,20,78.5,45.5,33.0,"[27.3,38.60124999999999]",33.0,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",20,0,0,1.7252747252747254
MADE,20,ActionPool2,Native,pooling_forwards,20,98.7,0.0,98.7,"[92.2,105.9]",98.69999999999999,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",20,0,0,
MADE,20,ActionPool2,Native,total_tokens,20,168022.65,89249.75,78772.9,"[66565.65875,89926.42625]",78772.9,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",20,0,0,1.8826119961120338
MADE,20,ActionPool2,Native,episode_wall_seconds,20,1415.5601523090154,933.3633260189788,482.19682629003654,"[337.28603906828033,625.6888151427445]",482.19682629003654,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",18,0,2,1.5166228550533725
MADE,20,ActionPool2,Native,whole_job_wall_seconds,20,1663.8124408675126,1184.4701547075995,479.34228615991304,"[334.5119111441943,622.7134777189767]",479.3422861599131,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",18,0,2,1.4046892057641118
MADE,20,ActionPool2,Native,initialization_wall_seconds,20,109.29026007771026,109.4800982784247,-0.18983820071443916,"[-3.4332680994854305,3.0737824338645434]",-0.18983820071443916,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",10,0,10,0.9982660026461462
MADE,20,Common2,Native,SUN,20,8.95,7.7,1.25,"[-0.75,3.2012499999999933]",1.25,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",11,3,6,1.1623376623376622
MADE,20,Common2,Native,AUDC,20,0.46737499999999993,0.4089999999999999,0.05837500000000001,"[-0.043506249999999975,0.16263124999999995]",0.05837500000000001,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",10,0,10,1.1427261613691932
MADE,20,Common2,Native,candidate_oracle_calls,20,20.0,20.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",0,20,0,1.0
MADE,20,Common2,Native,environment_calls,20,37.85,44.4,-6.55,"[-10.901250000000001,-1.85]",-6.550000000000001,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",4,0,16,0.8524774774774775
MADE,20,Common2,Native,generation_calls,20,75.7,45.5,30.2,"[24.2,37.0]",30.200000000000003,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",20,0,0,1.6637362637362638
MADE,20,Common2,Native,pooling_forwards,20,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",0,20,0,
MADE,20,Common2,Native,total_tokens,20,157899.75,89249.75,68650.0,"[55217.3525,83286.9325]",68650.0,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",20,0,0,1.7691898296633883
MADE,20,Common2,Native,episode_wall_seconds,20,1232.7290439274161,933.3633260189788,299.3657179084374,"[154.61689131457942,453.8412248498958]",299.3657179084374,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",18,0,2,1.3207386765294333
MADE,20,Common2,Native,whole_job_wall_seconds,20,1504.095837091282,1184.4701547075995,319.6256823836826,"[173.69642102927028,474.46078950071234]",319.6256823836826,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",18,0,2,1.2698469700678832
MADE,20,Common2,Native,initialization_wall_seconds,20,126.7229082327336,109.4800982784247,17.242809954308903,"[13.731796533109737,20.79920814683137]",17.242809954308903,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",20,0,0,1.1574972093143157
MADE,20,Public2,Native,SUN,20,7.95,7.7,0.25,"[-1.35,2.25]",0.25,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",8,1,11,1.0324675324675325
MADE,20,Public2,Native,AUDC,20,0.418875,0.4089999999999999,0.009875000000000002,"[-0.06088437500000001,0.10089062499999991]",0.009874999999999995,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",8,0,12,1.024144254278729
MADE,20,Public2,Native,candidate_oracle_calls,20,20.0,20.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",0,20,0,1.0
MADE,20,Public2,Native,environment_calls,20,36.6,44.4,-7.8,"[-10.901250000000001,-4.85]",-7.8,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",1,2,17,0.8243243243243243
MADE,20,Public2,Native,generation_calls,20,73.3,45.5,27.8,"[23.99875,31.9]",27.799999999999997,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",20,0,0,1.6109890109890108
MADE,20,Public2,Native,pooling_forwards,20,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",0,20,0,
MADE,20,Public2,Native,total_tokens,20,149924.35,89249.75,60674.6,"[50573.46125,70691.68875]",60674.6,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",20,0,0,1.6798293552643004
MADE,20,Public2,Native,episode_wall_seconds,20,1207.2429827442393,933.3633260189788,273.8796567252604,"[139.28267417026507,419.7008399701339]",273.8796567252604,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",17,0,3,1.2934330598711477
MADE,20,Public2,Native,whole_job_wall_seconds,20,1486.0089701928198,1184.4701547075995,301.5388154852204,"[165.55877639054378,448.0367851944919]",301.5388154852204,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",17,0,3,1.2545769636210535
MADE,20,Public2,Native,initialization_wall_seconds,20,126.90207112450153,109.4800982784247,17.421972846076823,"[15.451455111994292,19.092706357907737]",17.421972846076823,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",20,0,0,1.1591336975398951
MADE,20,ActionPool2,Public2,SUN,20,8.05,7.95,0.1,"[-0.85,1.15]",0.10000000000000009,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",9,3,8,1.0125786163522013
MADE,20,ActionPool2,Public2,AUDC,20,0.414875,0.418875,-0.003999999999999997,"[-0.05213125,0.047374999999999994]",-0.0040000000000000036,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",8,0,12,0.9904506117576842
MADE,20,ActionPool2,Public2,candidate_oracle_calls,20,20.0,20.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",0,20,0,1.0
MADE,20,ActionPool2,Public2,environment_calls,20,39.3,36.6,2.7,"[-1.1,6.5]",2.7,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",11,1,8,1.0737704918032787
MADE,20,ActionPool2,Public2,generation_calls,20,78.5,73.3,5.2,"[-2.3024999999999998,12.6]",5.2,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",11,1,8,1.0709413369713507
MADE,20,ActionPool2,Public2,pooling_forwards,20,98.7,0.0,98.7,"[92.2,105.9]",98.69999999999999,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",20,0,0,
MADE,20,ActionPool2,Public2,total_tokens,20,168022.65,149924.35,18098.3,"[4041.44375,31834.56249999999]",18098.3,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",12,0,8,1.1207162145442018
MADE,20,ActionPool2,Public2,episode_wall_seconds,20,1415.5601523090154,1207.2429827442393,208.31716956477612,"[17.954507311616325,393.21626840305396]",208.31716956477612,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",13,0,7,1.1725561237815114
MADE,20,ActionPool2,Public2,whole_job_wall_seconds,20,1663.8124408675126,1486.0089701928198,177.80347067469265,"[-15.487407856642967,363.5686337366024]",177.80347067469265,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",13,0,7,1.1196516806029924
MADE,20,ActionPool2,Public2,initialization_wall_seconds,20,109.29026007771026,126.90207112450153,-17.611811046791264,"[-20.154729127117317,-14.866969886157895]",-17.611811046791264,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",0,0,20,0.8612173080334314
MADE,20,ActionPool2,Common2,SUN,20,8.05,8.95,-0.9,"[-2.05,0.35]",-0.8999999999999999,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",5,2,13,0.899441340782123
MADE,20,ActionPool2,Common2,AUDC,20,0.414875,0.46737499999999993,-0.05250000000000001,"[-0.11525,0.009999999999999986]",-0.05250000000000002,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",7,0,13,0.8876705001337257
MADE,20,ActionPool2,Common2,candidate_oracle_calls,20,20.0,20.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",0,20,0,1.0
MADE,20,ActionPool2,Common2,environment_calls,20,39.3,37.85,1.45,"[-1.35,4.15]",1.45,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",11,2,7,1.0383091149273447
MADE,20,ActionPool2,Common2,generation_calls,20,78.5,75.7,2.8,"[-2.7,8.0]",2.8,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",11,2,7,1.0369881109643329
MADE,20,ActionPool2,Common2,pooling_forwards,20,98.7,0.0,98.7,"[92.2,105.9]",98.69999999999999,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",20,0,0,
MADE,20,ActionPool2,Common2,total_tokens,20,168022.65,157899.75,10122.9,"[-1132.6575,20717.857499999995]",10122.900000000001,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",12,0,8,1.0641096645181516
MADE,20,ActionPool2,Common2,episode_wall_seconds,20,1415.5601523090154,1232.7290439274161,182.8311083815992,"[73.33267664282933,286.2285103889397]",182.8311083815992,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",15,0,5,1.1483141078586971
MADE,20,ActionPool2,Common2,whole_job_wall_seconds,20,1663.8124408675126,1504.095837091282,159.71660377623047,"[49.31746351275476,264.3879316277008]",159.7166037762305,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",15,0,5,1.106187783941415
MADE,20,ActionPool2,Common2,initialization_wall_seconds,20,109.29026007771026,126.7229082327336,-17.432648155023344,"[-21.18993693566241,-14.197532243520838]",-17.432648155023344,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",0,0,20,0.8624349109554262
MADE,20,Public2,Common2,SUN,20,7.95,8.95,-1.0,"[-2.2,0.25]",-1.0,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",7,3,10,0.8882681564245811
MADE,20,Public2,Common2,AUDC,20,0.418875,0.46737499999999993,-0.04850000000000002,"[-0.0945,-0.0018687500000000583]",-0.04850000000000002,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",6,0,14,0.8962289382187753
MADE,20,Public2,Common2,candidate_oracle_calls,20,20.0,20.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",0,20,0,1.0
MADE,20,Public2,Common2,environment_calls,20,36.6,37.85,-1.25,"[-5.15,2.75]",-1.25,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",10,1,9,0.9669749009247027
MADE,20,Public2,Common2,generation_calls,20,73.3,75.7,-2.4,"[-10.1,5.6]",-2.4000000000000004,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",10,1,9,0.9682959048877146
MADE,20,Public2,Common2,pooling_forwards,20,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",0,20,0,
MADE,20,Public2,Common2,total_tokens,20,149924.35,157899.75,-7975.4,"[-24376.028749999998,8668.943749999997]",-7975.4,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",9,0,11,0.9494907370024336
MADE,20,Public2,Common2,episode_wall_seconds,20,1207.2429827442393,1232.7290439274161,-25.486061183176936,"[-192.61928317605518,158.01652985890857]",-25.486061183176936,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",10,0,10,0.9793254962972403
MADE,20,Public2,Common2,whole_job_wall_seconds,20,1486.0089701928198,1504.095837091282,-18.086866898462176,"[-187.8671849725023,167.28623959279145]",-18.086866898462176,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",10,0,10,0.987974923902828
MADE,20,Public2,Common2,initialization_wall_seconds,20,126.90207112450153,126.7229082327336,0.17916289176791905,"[-3.863794766678475,3.8339313841145444]",0.1791628917679191,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",9,0,11,1.0014138161305364
MADE,30,ActionPool2,Native,SUN,12,12.25,13.833333333333334,-1.5833333333333333,"[-5.0,1.75]",-1.5833333333333333,"{""Au-K-Tb"":6,""Mg-Sn-Sr"":6}",5,2,5,0.8855421686746987
MADE,30,ActionPool2,Native,AUDC,12,0.4526851851851852,0.44462962962962954,0.008055555555555543,"[-0.1330162037037037,0.13779861111111097]",0.008055555555555543,"{""Au-K-Tb"":6,""Mg-Sn-Sr"":6}",7,0,5,1.0181174510620576
MADE,30,ActionPool2,Native,candidate_oracle_calls,12,30.0,30.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":6,""Mg-Sn-Sr"":6}",0,12,0,1.0
MADE,30,ActionPool2,Native,environment_calls,12,56.083333333333336,66.75,-10.666666666666666,"[-15.583333333333334,-5.75]",-10.666666666666666,"{""Au-K-Tb"":6,""Mg-Sn-Sr"":6}",2,1,9,0.8401997503121099
MADE,30,ActionPool2,Native,generation_calls,12,112.0,68.5,43.5,"[35.24791666666667,51.25]",43.5,"{""Au-K-Tb"":6,""Mg-Sn-Sr"":6}",12,0,0,1.635036496350365
MADE,30,ActionPool2,Native,pooling_forwards,12,155.83333333333334,0.0,155.83333333333334,"[142.66666666666666,167.66666666666666]",155.83333333333331,"{""Au-K-Tb"":6,""Mg-Sn-Sr"":6}",12,0,0,
MADE,30,ActionPool2,Native,total_tokens,12,242596.41666666666,123633.25,118963.16666666667,"[104727.04999999999,130794.14583333331]",118963.16666666667,"{""Au-K-Tb"":6,""Mg-Sn-Sr"":6}",12,0,0,1.9622263158710676
MADE,30,ActionPool2,Native,episode_wall_seconds,12,2046.6883943747187,1563.6497166674042,483.0386777073145,"[233.19218668618606,737.3994868888481]",483.0386777073145,"{""Au-K-Tb"":6,""Mg-Sn-Sr"":6}",11,0,1,1.3089174465089353
MADE,30,ActionPool2,Native,whole_job_wall_seconds,12,2298.809067608517,1812.8055418311076,486.0035257774095,"[235.93131867213427,738.3510595195943]",486.0035257774095,"{""Au-K-Tb"":6,""Mg-Sn-Sr"":6}",11,0,1,1.2680946822826342
MADE,30,ActionPool2,Native,initialization_wall_seconds,12,110.26067959257246,109.13417981522313,1.126499777349333,"[-1.2736301917330517,3.6686217065590103]",1.1264997773493328,"{""Au-K-Tb"":6,""Mg-Sn-Sr"":6}",7,0,5,1.0103221536942562
MADE,30,Common2,Native,SUN,4,14.75,14.25,0.5,"[-4.0,5.0]",0.5,"{""Au-K-Tb"":2,""Mg-Sn-Sr"":2}",2,0,2,1.0350877192982457
