job_id,arm,task_id,seed,candidate_attempt,official_SUN
support-final-c2968e57d9e2851ad1f9774e,full_support_aware,Co-Mg-Na,3,0,0
support-final-c2968e57d9e2851ad1f9774e,full_support_aware,Co-Mg-Na,3,1,0
support-final-c2968e57d9e2851ad1f9774e,full_support_aware,Co-Mg-Na,3,2,0
support-final-c2968e57d9e2851ad1f9774e,full_support_aware,Co-Mg-Na,3,3,0
support-final-c2968e57d9e2851ad1f9774e,full_support_aware,Co-Mg-Na,3,4,0
support-final-c2968e57d9e2851ad1f9774e,full_support_aware,Co-Mg-Na,3,5,0
support-final-c2968e57d9e2851ad1f9774e,full_support_aware,Co-Mg-Na,3,6,0
support-final-c2968e57d9e2851ad1f9774e,full_support_aware,Co-Mg-Na,3,7,0
support-final-c2968e57d9e2851ad1f9774e,full_support_aware,Co-Mg-Na,3,8,0
support-final-c2968e57d9e2851ad1f9774e,full_support_aware,Co-Mg-Na,3,9,0
support-final-c2968e57d9e2851ad1f9774e,full_support_aware,Co-Mg-Na,3,10,0
support-final-32b9c75a950dc72b690b9f75,full_support_aware,Co-Mg-Na,4,0,0
support-final-32b9c75a950dc72b690b9f75,full_support_aware,Co-Mg-Na,4,1,0
support-final-32b9c75a950dc72b690b9f75,full_support_aware,Co-Mg-Na,4,2,0
support-final-32b9c75a950dc72b690b9f75,full_support_aware,Co-Mg-Na,4,3,0
support-final-32b9c75a950dc72b690b9f75,full_support_aware,Co-Mg-Na,4,4,0
support-final-32b9c75a950dc72b690b9f75,full_support_aware,Co-Mg-Na,4,5,0
support-final-32b9c75a950dc72b690b9f75,full_support_aware,Co-Mg-Na,4,6,0
support-final-32b9c75a950dc72b690b9f75,full_support_aware,Co-Mg-Na,4,7,0
support-final-32b9c75a950dc72b690b9f75,full_support_aware,Co-Mg-Na,4,8,0
support-final-32b9c75a950dc72b690b9f75,full_support_aware,Co-Mg-Na,4,9,0
support-final-32b9c75a950dc72b690b9f75,full_support_aware,Co-Mg-Na,4,10,0
