job_id,task_id,arm,seed,SUN_after,SUN_before,SUN_delta,candidate_hash,e_above_hull,elapsed_seconds,energy_per_atom,error,event_stable_and_new,event_stable_new_minus_SUN_delta,fixed_recovery,formation_energy_per_atom,is_newly_discovered,is_stable,linked_preceding_policy_tools,net_offset_is_source_inferred_not_direct_measurement_or_causal_proof,official_num_newly_discovered_stable,official_num_newly_discovered_structures,official_queries_used,ok,oracle_result,recorded_energy_per_atom_units,recorded_energy_units,reduced_formula,rpc_id,selection_decision_id,selection_sequence,step
support-final-03a88c2191e750bc3ef7d49f,Co-Mg-Na,full_support_aware,2,2,1,1,8aa20bab0bd8f4601f51e3e35d845ad1a733827ee1cc18fe8c367daecb3dd404,0.08474684789262987,3.9073994159698486,-2.094496726989746,,True,0,False,0.07781321837984301,True,True,1,True,2,8,10,True,"{""energy"":-16.75597381591797,""energy_per_atom"":-2.094496726989746,""formula"":""Na1 Mg6 Co1"",""natoms"":8}",,,Co1 Mg6 Na1,28,support-final-03a88c2191e750bc3ef7d49f:d0000013-c0,13,10
support-final-c2968e57d9e2851ad1f9774e,Co-Mg-Na,full_support_aware,3,0,0,0,a657346725fbf5765e5377258a7b1c5a32c5b778c990230d7cd55d2d4c43630b,0.22674869433999634,4.691622734069824,-3.613255364554269,,False,0,False,0.2029762502961557,True,False,2,True,0,1,1,True,"{""energy"":-25.292787551879883,""energy_per_atom"":-3.613255364554269,""formula"":""Na2 Mg2 Co3"",""natoms"":7}",,,Co3 Mg2 Na2,4,support-final-c2968e57d9e2851ad1f9774e:d0000001-c0,1,1
support-final-c2968e57d9e2851ad1f9774e,Co-Mg-Na,full_support_aware,3,0,0,0,71a279989e3e09908b82db32d42dd4c4833c28be79dc2f8655dec84ff5c74b27,0.22083291631614044,5.10194993019104,-3.619171142578125,,False,0,False,0.1970604722722997,True,False,1,True,0,2,2,True,"{""energy"":-25.334197998046875,""energy_per_atom"":-3.619171142578125,""formula"":""Na2 Mg2 Co3"",""natoms"":7}",,,Co3 Mg2 Na2,6,support-final-c2968e57d9e2851ad1f9774e:d0000002-c0,2,2
support-final-c2968e57d9e2851ad1f9774e,Co-Mg-Na,full_support_aware,3,0,0,0,4a5017f6bc9eb1941cb4dead3fca4a8d0fa8e689b0b1f5215ba486f561ca200b,0.4755644962705414,4.700453758239746,-4.327671813964844,,False,0,False,0.4533768818296238,True,False,2,True,0,3,3,True,"{""energy"":-21.63835906982422,""energy_per_atom"":-4.327671813964844,""formula"":""Na1 Mg1 Co3"",""natoms"":5}",,,Co3 Mg1 Na1,10,support-final-c2968e57d9e2851ad1f9774e:d0000004-c0,4,3
support-final-c2968e57d9e2851ad1f9774e,Co-Mg-Na,full_support_aware,3,0,0,0,5dbb0eb846a9a6fbc0ea368a1346fc84d27be1abd46a8f55d879ebf114bfe08d,0.48928786968362736,8.47910737991333,-4.313948440551758,,False,0,False,0.46710025524270976,True,False,4,True,0,4,4,True,"{""energy"":-21.56974220275879,""energy_per_atom"":-4.313948440551758,""formula"":""Na1 Mg1 Co3"",""natoms"":5}",,,Co3 Mg1 Na1,18,support-final-c2968e57d9e2851ad1f9774e:d0000008-c0,8,4
support-final-c2968e57d9e2851ad1f9774e,Co-Mg-Na,full_support_aware,3,0,0,0,5a4548fa4269a3cfa62905b49aede21ab56961665318033be98463255dbc30af,0.1624126639859429,1.290102243423462,-2.688511848449707,,False,0,False,0.14854540496036917,True,False,4,True,0,5,5,True,"{""energy"":-10.754047393798828,""energy_per_atom"":-2.688511848449707,""formula"":""Na1 Mg2 Co1"",""natoms"":4}",,,Co1 Mg2 Na1,26,support-final-c2968e57d9e2851ad1f9774e:d0000012-c0,12,5
support-final-c2968e57d9e2851ad1f9774e,Co-Mg-Na,full_support_aware,3,0,0,0,691e38d4b94033e7b16d82f7d23b44a49184113eda2cd0f252fe320a82fe26e9,0.16244938044712454,1.4588775634765625,-2.6884751319885254,,False,0,False,0.1485821214215508,False,False,1,True,0,5,6,True,"{""energy"":-10.753900527954102,""energy_per_atom"":-2.6884751319885254,""formula"":""Na1 Mg2 Co1"",""natoms"":4}",,,Co1 Mg2 Na1,28,support-final-c2968e57d9e2851ad1f9774e:d0000013-c0,13,6
support-final-c2968e57d9e2851ad1f9774e,Co-Mg-Na,full_support_aware,3,0,0,0,5579cbf4a3512602b638cf836f3129f7ebe0287de0941168a656f5931f39feda,0.4544966862119475,3.4856371879577637,-4.3487396240234375,,False,0,False,0.43230907177103006,True,False,1,True,0,6,7,True,"{""energy"":-21.743698120117188,""energy_per_atom"":-4.3487396240234375,""formula"":""Na1 Mg1 Co3"",""natoms"":5}",,,Co3 Mg1 Na1,30,support-final-c2968e57d9e2851ad1f9774e:d0000014-c0,14,7
support-final-c2968e57d9e2851ad1f9774e,Co-Mg-Na,full_support_aware,3,0,0,0,f2be5ac2a0fc88ff548f9b8721258d1fd943d8efa381636bb2a2d14efdd037b9,0.4064215824521815,3.3071508407592773,-4.3968147277832035,,False,0,False,0.3842339680112644,True,False,1,True,0,7,8,True,"{""energy"":-21.984073638916016,""energy_per_atom"":-4.3968147277832035,""formula"":""Na1 Mg1 Co3"",""natoms"":5}",,,Co3 Mg1 Na1,32,support-final-c2968e57d9e2851ad1f9774e:d0000015-c0,15,8
support-final-c2968e57d9e2851ad1f9774e,Co-Mg-Na,full_support_aware,3,0,0,0,9afce88b7a691690c998f9ee6b55719ef1264e58a0e16f2f6f3b8ff05f0a43a9,0.4064349338926112,3.16430926322937,-4.396801376342774,,False,0,False,0.3842473194516941,False,False,1,True,0,7,9,True,"{""energy"":-21.984006881713867,""energy_per_atom"":-4.396801376342774,""formula"":""Na1 Mg1 Co3"",""natoms"":5}",,,Co3 Mg1 Na1,34,support-final-c2968e57d9e2851ad1f9774e:d0000016-c0,16,9
support-final-c2968e57d9e2851ad1f9774e,Co-Mg-Na,full_support_aware,3,0,0,0,2720d3e6906dcd5ea7921aeefaa262b089fae61c9294bc38faf255af5a3a9840,0.2822858629555536,3.34904408454895,-3.9809163411458335,,False,0,False,0.25455134490440656,True,False,1,True,0,8,10,True,"{""energy"":-23.885498046875,""energy_per_atom"":-3.9809163411458335,""formula"":""Na1 Mg2 Co3"",""natoms"":6}",,,Co3 Mg2 Na1,36,support-final-c2968e57d9e2851ad1f9774e:d0000017-c0,17,10
support-final-32b9c75a950dc72b690b9f75,Co-Mg-Na,full_support_aware,4,0,0,0,2ba168930f7b9c1ce4089333d4daa9a697c9b7d10380b88c212d6c71d73a6239,0.1224517822265625,1.7120213508605957,-3.2451756795247397,,False,0,False,0.10396226247151692,True,False,2,True,0,1,1,True,"{""energy"":-9.735527038574219,""energy_per_atom"":-3.2451756795247397,""formula"":""Mg2 Co1"",""natoms"":3}",,,Co1 Mg2,4,support-final-32b9c75a950dc72b690b9f75:d0000001-c0,1,1
support-final-32b9c75a950dc72b690b9f75,Co-Mg-Na,full_support_aware,4,0,0,0,b02fb556b46b030a856dbc1ac7714666aba28a6159e3227e28c918aca40d6d51,0.12918448448181152,1.757723331451416,-2.7734267711639404,,False,0,False,0.11531734466552734,True,False,1,True,0,2,2,True,"{""energy"":-11.093707084655762,""energy_per_atom"":-2.7734267711639404,""formula"":""Mg3 Co1"",""natoms"":4}",,,Co1 Mg3,6,support-final-32b9c75a950dc72b690b9f75:d0000002-c0,2,2
support-final-32b9c75a950dc72b690b9f75,Co-Mg-Na,full_support_aware,4,0,0,0,7f818b6d3ca2acf3b7653678697cf2ca36cf951a8a17c4d419775fa4649a1460,0.11668872833251953,2.4994373321533203,-5.111003557840983,,False,0,False,0.07970968882242839,True,False,3,True,0,3,3,True,"{""energy"":-15.33301067352295,""energy_per_atom"":-5.111003557840983,""formula"":""Mg1 Co2"",""natoms"":3}",,,Co2 Mg1,12,support-final-32b9c75a950dc72b690b9f75:d0000005-c0,5,3
support-final-32b9c75a950dc72b690b9f75,Co-Mg-Na,full_support_aware,4,0,0,0,25b2498c97a0a53c6c4bfdbcae9ecc18c99f252a117a781e200abef507f6f78f,0.15179657936096191,2.2960879802703857,-5.527044773101807,,False,0,False,0.12406229972839355,True,False,4,True,0,4,4,True,"{""energy"":-22.108179092407227,""energy_per_atom"":-5.527044773101807,""formula"":""Mg1 Co3"",""natoms"":4}",,,Co3 Mg1,20,support-final-32b9c75a950dc72b690b9f75:d0000009-c0,9,4
support-final-32b9c75a950dc72b690b9f75,Co-Mg-Na,full_support_aware,4,0,0,0,0bd032c6460920957ac5055744b7ded1381dc55d084695b294c3b178571a4144,0.19978904724121138,2.8013532161712646,-3.5398513793945314,,False,0,False,0.17760162353515624,True,False,1,True,0,5,5,True,"{""energy"":-17.699256896972656,""energy_per_atom"":-3.5398513793945314,""formula"":""Mg3 Co2"",""natoms"":5}",,,Co2 Mg3,22,support-final-32b9c75a950dc72b690b9f75:d0000010-c0,10,5
support-final-32b9c75a950dc72b690b9f75,Co-Mg-Na,full_support_aware,4,0,0,0,6af3e545b056d60940cf7178e660569f46160852699f8fea7a0720bb392d4bc4,0.1415119171142578,3.6467649936676025,-4.7141674041748045,,False,0,False,0.10823078155517578,True,False,1,True,0,6,6,True,"{""energy"":-23.570837020874023,""energy_per_atom"":-4.7141674041748045,""formula"":""Mg2 Co3"",""natoms"":5}",,,Co3 Mg2,24,support-final-32b9c75a950dc72b690b9f75:d0000011-c0,11,6
support-final-32b9c75a950dc72b690b9f75,Co-Mg-Na,full_support_aware,4,0,0,0,9787aa9404bc04893d9bec135dd28caaef071495d2f3a7a4502b9452c3d2504a,0.24686513628278473,8.306108713150024,-4.449380057198661,,False,0,False,0.21516881670270646,True,False,1,True,0,7,7,True,"{""energy"":-31.145660400390625,""energy_per_atom"":-4.449380057198661,""formula"":""Mg3 Co4"",""natoms"":7}",,,Co4 Mg3,26,support-final-32b9c75a950dc72b690b9f75:d0000012-c0,12,7
support-final-32b9c75a950dc72b690b9f75,Co-Mg-Na,full_support_aware,4,0,0,0,2e956b9387091467f9849e08edbb7a318161f4b349982b07500ffd55e6a35b79,0.12861933026994965,1.4284870624542236,-3.7704552241734097,,False,0,False,0.10484709058489118,True,False,2,True,0,8,8,True,"{""energy"":-26.393186569213867,""energy_per_atom"":-3.7704552241734097,""formula"":""Mg4 Co3"",""natoms"":7}",,,Co3 Mg4,30,support-final-32b9c75a950dc72b690b9f75:d0000014-c0,14,8
support-final-32b9c75a950dc72b690b9f75,Co-Mg-Na,full_support_aware,4,0,0,0,e561fa11965e76c345ee10ea44d3a3fdec5cd57b350f22bb74a257a381d36eff,0.1894892283848355,5.439000606536865,-5.296002524239676,,False,0,False,0.15779290880475724,True,False,1,True,0,9,9,True,"{""energy"":-37.072017669677734,""energy_per_atom"":-5.296002524239676,""formula"":""Mg2 Co5"",""natoms"":7}",,,Co5 Mg2,32,support-final-32b9c75a950dc72b690b9f75:d0000015-c0,15,9
support-final-32b9c75a950dc72b690b9f75,Co-Mg-Na,full_support_aware,4,0,0,0,7638fe6b1446ba7d8a067e4e99b98d9faedd251103c3be320a2911653d2204e3,0.11665534973144531,1.9490394592285156,-5.111036936442058,,False,0,False,0.07967631022135417,False,False,2,True,0,9,10,True,"{""energy"":-15.333110809326172,""energy_per_atom"":-5.111036936442058,""formula"":""Mg1 Co2"",""natoms"":3}",,,Co2 Mg1,36,support-final-32b9c75a950dc72b690b9f75:d0000017-c0,17,10
component-final-768072dbaebb53494719e468,Co-Pd-Tl,baseline_reference,2,0,0,0,02cd5d9e0724707658f91f8d265aa2d2d70914faaf9c6604d3d013348b71043d,0.35033369064331055,1.5002875328063965,-3.9016366004943848,,False,0,False,0.2570358912150068,True,False,4,True,0,1,1,True,"{""energy"":-15.606546401977539,""energy_per_atom"":-3.9016366004943848,""formula"":""Tl2 Co1 Pd1"",""natoms"":4}",,,Co1 Pd1 Tl2,8,component-final-768072dbaebb53494719e468:d0000004-c0,4,1
component-final-768072dbaebb53494719e468,Co-Pd-Tl,baseline_reference,2,0,0,0,eb52226272fc12afd859845cf1b8020ba12c477f701b0b3d390fd030eb4004dd,0.19428405761718626,5.178353548049927,-5.262511825561523,,False,0,False,0.07684981028238909,True,False,5,True,0,2,2,True,"{""energy"":-26.312559127807617,""energy_per_atom"":-5.262511825561523,""formula"":""Tl1 Co2 Pd2"",""natoms"":5}",,,Co2 Pd2 Tl1,18,component-final-768072dbaebb53494719e468:d0000009-c0,9,2
component-final-768072dbaebb53494719e468,Co-Pd-Tl,baseline_reference,2,0,0,0,59ddd69f07a5efbab375be449bd85d9ed3dbee652f297ad45ec33a7314feeab6,0.24065041542053223,2.5460588932037354,-4.822272300720215,,False,0,False,0.09385760625203421,True,False,7,True,0,3,3,True,"{""energy"":-19.28908920288086,""energy_per_atom"":-4.822272300720215,""formula"":""Tl1 Co1 Pd2"",""natoms"":4}",,,Co1 Pd2 Tl1,32,component-final-768072dbaebb53494719e468:d0000016-c0,16,3
component-final-768072dbaebb53494719e468,Co-Pd-Tl,baseline_reference,2,0,0,0,2a502bec8ca6c5bd263eb375fc1e074afd3bf831603ab553b5847246d4212f4f,0.24064183235168457,2.642927885055542,-4.8222808837890625,,False,0,False,0.09384902318318655,False,False,1,True,0,3,4,True,"{""energy"":-19.28912353515625,""energy_per_atom"":-4.8222808837890625,""formula"":""Tl1 Co1 Pd2"",""natoms"":4}",,,Co1 Pd2 Tl1,34,component-final-768072dbaebb53494719e468:d0000017-c0,17,4
component-final-768072dbaebb53494719e468,Co-Pd-Tl,baseline_reference,2,0,0,0,c122bec684e741ceae29ab20288944c099cdd3507e58d626aee3092297a908cf,0.24068331718444824,2.3945229053497314,-4.822239398956299,,False,0,False,0.09389050801595022,False,False,1,True,0,3,5,True,"{""energy"":-19.288957595825195,""energy_per_atom"":-4.822239398956299,""formula"":""Tl1 Co1 Pd2"",""natoms"":4}",,,Co1 Pd2 Tl1,36,component-final-768072dbaebb53494719e468:d0000018-c0,18,5
component-final-768072dbaebb53494719e468,Co-Pd-Tl,baseline_reference,2,0,0,0,2d5122ec8ec32b83094fca4fe8d50993d73519fd34419915bb7e35dcee0bf08b,0.15483593940734863,5.89552640914917,-5.468500137329102,,False,0,False,0.05280868212382028,True,False,5,True,0,4,6,True,"{""energy"":-43.74800109863281,""energy_per_atom"":-5.468500137329102,""formula"":""Tl1 Co3 Pd4"",""natoms"":8}",,,Co3 Pd4 Tl1,46,component-final-768072dbaebb53494719e468:d0000023-c0,23,6
component-final-768072dbaebb53494719e468,Co-Pd-Tl,baseline_reference,2,0,0,0,6fd91c12d50f823c5649e856b144bf5c4d90f69d31faa292bf658188190b3e62,0.19482064247131348,3.549797534942627,-5.428515434265137,,False,0,False,0.09279338518778513,True,False,1,True,0,5,7,True,"{""energy"":-43.428123474121094,""energy_per_atom"":-5.428515434265137,""formula"":""Tl1 Co3 Pd4"",""natoms"":8}",,,Co3 Pd4 Tl1,48,component-final-768072dbaebb53494719e468:d0000024-c0,24,7
component-final-768072dbaebb53494719e468,Co-Pd-Tl,baseline_reference,2,0,0,0,732c3e669d6246ac1670ffeb6266423600c15f0f2724023868034927307d143e,0.21538257598877042,4.840142488479614,-5.508583831787109,,False,0,False,0.13376077016194685,True,False,2,True,0,6,8,True,"{""energy"":-55.085838317871094,""energy_per_atom"":-5.508583831787109,""formula"":""Tl1 Co4 Pd5"",""natoms"":10}",,,Co4 Pd5 Tl1,52,component-final-768072dbaebb53494719e468:d0000026-c0,26,8
component-final-768072dbaebb53494719e468,Co-Pd-Tl,baseline_reference,2,0,0,0,491339e021171326a849f184be58fb314618e60d4bb44efc3af75b6bf8077d8f,0.215356636047364,4.514351844787598,-5.508609771728516,,False,0,False,0.1337348302205406,False,False,3,True,0,6,9,True,"{""energy"":-55.086097717285156,""energy_per_atom"":-5.508609771728516,""formula"":""Tl1 Co4 Pd5"",""natoms"":10}",,,Co4 Pd5 Tl1,58,component-final-768072dbaebb53494719e468:d0000029-c0,29,9
component-final-768072dbaebb53494719e468,Co-Pd-Tl,baseline_reference,2,0,0,0,778c050394408b369ebb7d99795f42b635792c1357a2992dcd5f09214b4899c6,0.2033659617106096,3.713667154312134,-5.25225289662679,,False,0,False,0.06732961866590692,True,False,1,True,0,7,10,True,"{""energy"":-31.513517379760742,""energy_per_atom"":-5.25225289662679,""formula"":""Tl1 Co2 Pd3"",""natoms"":6}",,,Co2 Pd3 Tl1,60,component-final-768072dbaebb53494719e468:d0000030-c0,30,10
component-final-89976b0b86ed30f4138895ae,Co-Pd-Tl,baseline_reference,3,0,0,0,376ddafb2980ac91785acc1d74d93b238f2d1f48efe577e9dddd121d59e22e90,0.4155270258585606,1.3312323093414307,-5.033533096313477,,False,0,False,0.3354972203572588,True,False,2,True,0,1,1,True,"{""energy"":-20.134132385253906,""energy_per_atom"":-5.033533096313477,""formula"":""Tl1 Co2 Pd1"",""natoms"":4}",,,Co2 Pd1 Tl1,4,component-final-89976b0b86ed30f4138895ae:d0000002-c0,2,1
component-final-89976b0b86ed30f4138895ae,Co-Pd-Tl,baseline_reference,3,0,0,0,5a7f90e8901ebc29a3b638b77c1a02b318ed81404e84a3022e53e40b78f7a555,0.3099225362141924,4.642716884613037,-5.40945561726888,,False,0,False,0.21206050448947522,True,False,2,True,0,2,2,True,"{""energy"":-32.45673370361328,""energy_per_atom"":-5.40945561726888,""formula"":""Tl1 Co3 Pd2"",""natoms"":6}",,,Co3 Pd2 Tl1,8,component-final-89976b0b86ed30f4138895ae:d0000004-c0,4,2
component-final-89976b0b86ed30f4138895ae,Co-Pd-Tl,baseline_reference,3,0,0,0,8f300b11f1106bca02f8e0e5f72d1f1a37b63d7a71d5b40cb913103b193b5bc1,0.3639507293701172,1.1683886051177979,-3.8880181312561035,,False,0,False,0.27065436045328806,True,False,1,True,0,3,3,True,"{""energy"":-15.552072525024414,""energy_per_atom"":-3.8880181312561035,""formula"":""Tl2 Co1 Pd1"",""natoms"":4}",,,Co1 Pd1 Tl2,10,component-final-89976b0b86ed30f4138895ae:d0000005-c0,5,3
component-final-89976b0b86ed30f4138895ae,Co-Pd-Tl,baseline_reference,3,0,0,0,7a52e7b59d37151434dab9cf75fe0df31af967a0143576d8b19ffb5745bc71e6,0.23427708943684866,3.7536652088165283,-5.485101064046224,,False,0,False,0.13641505771213147,True,False,4,True,0,4,4,True,"{""energy"":-32.910606384277344,""energy_per_atom"":-5.485101064046224,""formula"":""Tl1 Co3 Pd2"",""natoms"":6}",,,Co3 Pd2 Tl1,18,component-final-89976b0b86ed30f4138895ae:d0000009-c0,9,4
component-final-89976b0b86ed30f4138895ae,Co-Pd-Tl,baseline_reference,3,0,0,0,69dd31ad1adc7046673aafcd00b8393529e4b9f60969d981e421d998a33a7361,0.23569107055663974,5.28610897064209,-5.483687082926433,,False,0,False,0.13782903883192313,True,False,3,True,0,5,5,True,"{""energy"":-32.902122497558594,""energy_per_atom"":-5.483687082926433,""formula"":""Tl1 Co3 Pd2"",""natoms"":6}",,,Co3 Pd2 Tl1,24,component-final-89976b0b86ed30f4138895ae:d0000012-c0,12,5
component-final-89976b0b86ed30f4138895ae,Co-Pd-Tl,baseline_reference,3,0,0,0,62fe5b22230c9ded6157fc638b6c8a343b5d35c618db1744d42b08d60bd564e8,0.23424402872721295,3.5406017303466797,-5.485134124755859,,False,0,False,0.13638199700249606,False,False,1,True,0,5,6,True,"{""energy"":-32.910804748535156,""energy_per_atom"":-5.485134124755859,""formula"":""Tl1 Co3 Pd2"",""natoms"":6}",,,Co3 Pd2 Tl1,26,component-final-89976b0b86ed30f4138895ae:d0000013-c0,13,6
component-final-89976b0b86ed30f4138895ae,Co-Pd-Tl,baseline_reference,3,0,0,0,3c425a7743e1fa853a2191be2691d2e4fbcc89b31ebd80363c3371d4c7553213,0.1878080368041939,3.0519449710845947,-4.952476882934571,,False,0,False,0.024564425150553147,True,False,6,True,0,6,7,True,"{""energy"":-24.76238441467285,""energy_per_atom"":-4.952476882934571,""formula"":""Tl1 Co1 Pd3"",""natoms"":5}",,,Co1 Pd3 Tl1,38,component-final-89976b0b86ed30f4138895ae:d0000019-c0,19,7
component-final-89976b0b86ed30f4138895ae,Co-Pd-Tl,baseline_reference,3,0,0,0,6953bbbab6edf5bd227ecab0824975198cf0292bfcadb5cf333b716904238c38,0.17280864715576172,6.708142042160034,-5.676977634429932,,False,0,False,0.07078138987223337,True,False,2,True,0,7,8,True,"{""energy"":-45.41582107543945,""energy_per_atom"":-5.676977634429932,""formula"":""Tl1 Co4 Pd3"",""natoms"":8}",,,Co4 Pd3 Tl1,42,component-final-89976b0b86ed30f4138895ae:d0000021-c0,21,8
component-final-89976b0b86ed30f4138895ae,Co-Pd-Tl,baseline_reference,3,0,0,0,4abd84f5ef0bd2a37844521ebfce85bdfeea2ecb36d726d3c679820cd27b1065,0.22523227104773724,10.789308309555054,-5.212314899151142,,False,0,False,0.0996602620833963,True,False,5,True,0,8,9,True,"{""energy"":-67.76009368896484,""energy_per_atom"":-5.212314899151142,""formula"":""Tl2 Co4 Pd7"",""natoms"":13}",,,Co4 Pd7 Tl2,52,component-final-89976b0b86ed30f4138895ae:d0000026-c0,26,9
component-final-89976b0b86ed30f4138895ae,Co-Pd-Tl,baseline_reference,3,0,0,0,b6dfb8214c512bc57b493712f11cfb67b2d44785a8aeaa736b49a304f382adc3,0.26469940609402265,5.321377277374268,-5.313897874620226,,False,0,False,0.17400851073088497,True,False,3,True,0,9,10,True,"{""energy"":-47.82508087158203,""energy_per_atom"":-5.313897874620226,""formula"":""Tl1 Co3 Pd5"",""natoms"":9}",,,Co3 Pd5 Tl1,58,component-final-89976b0b86ed30f4138895ae:d0000029-c0,29,10
component-final-1620ce45018562d221e4194e,Co-Pd-Tl,baseline_reference,4,0,0,0,4e9b0b0c670147154d387403e81229f90da8058789a21679a32e0d379e73c46c,0.36391663551330566,1.1904208660125732,-3.8880534172058105,,False,0,False,0.270619074503581,True,False,4,True,0,1,1,True,"{""energy"":-15.552213668823242,""energy_per_atom"":-3.8880534172058105,""formula"":""Tl2 Co1 Pd1"",""natoms"":4}",,,Co1 Pd1 Tl2,8,component-final-1620ce45018562d221e4194e:d0000003-c0,3,1
component-final-1620ce45018562d221e4194e,Co-Pd-Tl,baseline_reference,4,0,0,0,e445707aaf66c132909776fdd6c4f6624a4c25efc0669a2b014bf07773911b98,0.24867010116577148,2.423046350479126,-4.814252853393555,,False,0,False,0.10187705357869437,True,False,1,True,0,2,2,True,"{""energy"":-19.25701141357422,""energy_per_atom"":-4.814252853393555,""formula"":""Tl1 Co1 Pd2"",""natoms"":4}",,,Co1 Pd2 Tl1,10,component-final-1620ce45018562d221e4194e:d0000004-c0,4,2
component-final-1620ce45018562d221e4194e,Co-Pd-Tl,baseline_reference,4,0,0,0,e7a36371170ec570d1e1a16a67dbe24cc5ff1fb8abe3a918d690ead75a5d08d0,0.24066400527954102,3.853250741958618,-4.822258949279785,,False,0,False,0.0938709576924639,True,False,1,True,0,3,3,True,"{""energy"":-19.28903579711914,""energy_per_atom"":-4.822258949279785,""formula"":""Tl1 Co1 Pd2"",""natoms"":4}",,,Co1 Pd2 Tl1,12,component-final-1620ce45018562d221e4194e:d0000005-c0,5,3
component-final-1620ce45018562d221e4194e,Co-Pd-Tl,baseline_reference,4,0,0,0,4ff2cce1ffa42838a04152ff29c13b2b7e04938484cc23ce971d340b5d12cbdf,0.24065732955932617,2.627434730529785,-4.822265625,,False,0,False,0.09386428197224905,False,False,2,True,0,3,4,True,"{""energy"":-19.2890625,""energy_per_atom"":-4.822265625,""formula"":""Tl1 Co1 Pd2"",""natoms"":4}",,,Co1 Pd2 Tl1,16,component-final-1620ce45018562d221e4194e:d0000007-c0,7,4
component-final-1620ce45018562d221e4194e,Co-Pd-Tl,baseline_reference,4,0,0,0,a5b50f647a90a4c4755824d4c3fa27aa20d18c27c3a6a63265068b4e6d9cd6ee,0.24876070022583008,1.2347519397735596,-4.814162254333496,,False,0,False,0.10196765263875296,False,False,1,True,0,3,5,True,"{""energy"":-19.256649017333984,""energy_per_atom"":-4.814162254333496,""formula"":""Tl1 Co1 Pd2"",""natoms"":4}",,,Co1 Pd2 Tl1,18,component-final-1620ce45018562d221e4194e:d0000008-c0,8,5
component-final-1620ce45018562d221e4194e,Co-Pd-Tl,baseline_reference,4,0,0,0,bbdc6a00a502ba70c7bd27c50c9e3df20b6a35cbe1630f36dc2d78e9362fde38,0.4054477479722767,0.6438658237457275,-4.515870094299316,,False,0,False,0.2987408108181426,True,False,1,True,0,4,6,True,"{""energy"":-13.54761028289795,""energy_per_atom"":-4.515870094299316,""formula"":""Tl1 Co1 Pd1"",""natoms"":3}",,,Co1 Pd1 Tl1,20,component-final-1620ce45018562d221e4194e:d0000009-c0,9,6
component-final-1620ce45018562d221e4194e,Co-Pd-Tl,baseline_reference,4,0,0,0,eb3b0328f26986524516de8f1acbd5164096a72240ea137e6974b06911351ccd,0.350231409072876,1.3538391590118408,-3.9017386436462402,,False,0,False,0.25693384806315134,True,False,1,True,0,5,7,True,"{""energy"":-15.606954574584961,""energy_per_atom"":-3.9017386436462402,""formula"":""Tl2 Co1 Pd1"",""natoms"":4}",,,Co1 Pd1 Tl2,22,component-final-1620ce45018562d221e4194e:d0000010-c0,10,7
component-final-1620ce45018562d221e4194e,Co-Pd-Tl,baseline_reference,4,0,0,0,f8e7b167bac289e022c8fb4cbada4b15c199b662ec961739cbaebe49537ec35e,0.3501861095428467,1.3477826118469238,-3.9017839431762695,,False,0,False,0.25688854853312204,False,False,1,True,0,5,8,True,"{""energy"":-15.607135772705078,""energy_per_atom"":-3.9017839431762695,""formula"":""Tl2 Co1 Pd1"",""natoms"":4}",,,Co1 Pd1 Tl2,24,component-final-1620ce45018562d221e4194e:d0000011-c0,11,8
component-final-1620ce45018562d221e4194e,Co-Pd-Tl,baseline_reference,4,0,0,0,1f17b1fccc81b5aa7ae6ad5cb7d64fcc411b9d31a80b51ea468abd43cf6ebd4f,0.41918125152587393,2.606415271759033,-4.721103668212891,,False,0,False,0.25593763987223284,True,False,2,True,0,6,9,True,"{""energy"":-23.605518341064453,""energy_per_atom"":-4.721103668212891,""formula"":""Tl1 Co1 Pd3"",""natoms"":5}",,,Co1 Pd3 Tl1,28,component-final-1620ce45018562d221e4194e:d0000013-c0,13,9
component-final-1620ce45018562d221e4194e,Co-Pd-Tl,baseline_reference,4,0,0,0,049fc72240d64db3d1c2f58bb265cb392f9bf3003e5ccdd5a3cf7faabfbe61c2,0.24871444702148438,1.097625970840454,-4.814208507537842,,False,0,False,0.10192139943440726,False,False,2,True,0,6,10,True,"{""energy"":-19.256834030151367,""energy_per_atom"":-4.814208507537842,""formula"":""Tl1 Co1 Pd2"",""natoms"":4}",,,Co1 Pd2 Tl1,32,component-final-1620ce45018562d221e4194e:d0000015-c0,15,10
support-final-3c7a01fbc23fb606dce7a9d6,Co-Pd-Tl,full_support_aware,2,0,0,0,6e050006dee3c45381438f4058d6d3b062dd2358fc094ec09db797021fa02ab6,0.4733565012613936,0.8356418609619141,-3.366390609741211,,False,0,False,0.39871883392333984,True,False,3,True,0,1,1,True,"{""energy"":-16.831953048706055,""energy_per_atom"":-3.366390609741211,""formula"":""Tl3 Co1 Pd1"",""natoms"":5}",,,Co1 Pd1 Tl3,6,support-final-3c7a01fbc23fb606dce7a9d6:d0000002-c0,2,1
