task_id,budget,arm,metric,observed_seeds,missing_seeds,planned_seeds,coverage,n,mean,sample_variance_ddof1,SD
Co-Dy-W,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-W,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-W,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-W,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-W,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-W,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Mg-Na,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Mg-Na,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Mg-Na,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Mg-Na,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Mg-Na,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Mg-Na,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Mg-Na,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Mg-Na,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Mg-Na,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Mg-Na,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Mg-Na,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Mg-Na,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Pd-Tl,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Pd-Tl,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Pd-Tl,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Pd-Tl,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Pd-Tl,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Pd-Tl,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Pd-Tl,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Pd-Tl,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Pd-Tl,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Pd-Tl,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Pd-Tl,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Pd-Tl,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Ho-Lu,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Ho-Lu,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Ho-Lu,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Ho-Lu,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Ho-Lu,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Ho-Lu,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Ho-Lu,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Ho-Lu,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Ho-Lu,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Ho-Lu,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Ho-Lu,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Ho-Lu,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Pt-Tm,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Pt-Tm,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Pt-Tm,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Pt-Tm,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Pt-Tm,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Pt-Tm,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Pt-Tm,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Pt-Tm,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Pt-Tm,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Pt-Tm,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Pt-Tm,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ga-Pt-Tm,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Hf-Ni-Zr,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Hf-Ni-Zr,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Hf-Ni-Zr,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Hf-Ni-Zr,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Hf-Ni-Zr,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Hf-Ni-Zr,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Hf-Ni-Zr,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Hf-Ni-Zr,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Hf-Ni-Zr,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Hf-Ni-Zr,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Hf-Ni-Zr,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Hf-Ni-Zr,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Mg-Sn-Sr,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Mg-Sn-Sr,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Mg-Sn-Sr,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Mg-Sn-Sr,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Mg-Sn-Sr,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Mg-Sn-Sr,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Mg-Sn-Sr,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Mg-Sn-Sr,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Mg-Sn-Sr,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Mg-Sn-Sr,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Mg-Sn-Sr,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Mg-Sn-Sr,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Cr-Cs-Dy,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Cr-Cs-Dy,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Cr-Cs-Dy,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Cr-Cs-Dy,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Cr-Cs-Dy,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Cr-Cs-Dy,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Cr-Cs-Dy,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Cr-Cs-Dy,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Cr-Cs-Dy,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Cr-Cs-Dy,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Cr-Cs-Dy,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Cr-Cs-Dy,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Tb-V-Y,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Tb-V-Y,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Tb-V-Y,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Tb-V-Y,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Tb-V-Y,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Tb-V-Y,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Tb-V-Y,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Tb-V-Y,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Tb-V-Y,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Tb-V-Y,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Tb-V-Y,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Tb-V-Y,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Be-Hf-Li,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Be-Hf-Li,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Be-Hf-Li,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Be-Hf-Li,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Be-Hf-Li,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Be-Hf-Li,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Be-Hf-Li,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Be-Hf-Li,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Be-Hf-Li,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Be-Hf-Li,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Be-Hf-Li,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Be-Hf-Li,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Nd-Ni-W,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Nd-Ni-W,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Nd-Ni-W,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Nd-Ni-W,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Nd-Ni-W,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Nd-Ni-W,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Nd-Ni-W,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Nd-Ni-W,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Nd-Ni-W,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Nd-Ni-W,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Nd-Ni-W,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Nd-Ni-W,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Pd-Sn-W,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Pd-Sn-W,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Pd-Sn-W,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Pd-Sn-W,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Pd-Sn-W,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Pd-Sn-W,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Pd-Sn-W,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Pd-Sn-W,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Pd-Sn-W,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Pd-Sn-W,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Pd-Sn-W,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Pd-Sn-W,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Er-Pb-Rh,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Er-Pb-Rh,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Er-Pb-Rh,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Er-Pb-Rh,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Er-Pb-Rh,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Er-Pb-Rh,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Er-Pb-Rh,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Er-Pb-Rh,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Er-Pb-Rh,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Er-Pb-Rh,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Er-Pb-Rh,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Er-Pb-Rh,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Ir-Pt-Sn,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Ir-Pt-Sn,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Ir-Pt-Sn,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Ir-Pt-Sn,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Ir-Pt-Sn,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Ir-Pt-Sn,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Ir-Pt-Sn,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Ir-Pt-Sn,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Ir-Pt-Sn,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Ir-Pt-Sn,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Ir-Pt-Sn,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Ir-Pt-Sn,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-Ta-Y,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-Ta-Y,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-Ta-Y,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-Ta-Y,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-Ta-Y,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-Ta-Y,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-Ta-Y,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-Ta-Y,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-Ta-Y,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-Ta-Y,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-Ta-Y,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-Ta-Y,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Dy-K-Pd-Sm,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Dy-K-Pd-Sm,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Dy-K-Pd-Sm,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Dy-K-Pd-Sm,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Dy-K-Pd-Sm,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Dy-K-Pd-Sm,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Dy-K-Pd-Sm,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Dy-K-Pd-Sm,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Dy-K-Pd-Sm,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Dy-K-Pd-Sm,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Dy-K-Pd-Sm,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Dy-K-Pd-Sm,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Eu-Nb-Sn-Tl,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Eu-Nb-Sn-Tl,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Eu-Nb-Sn-Tl,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Eu-Nb-Sn-Tl,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Eu-Nb-Sn-Tl,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Eu-Nb-Sn-Tl,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Eu-Nb-Sn-Tl,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Eu-Nb-Sn-Tl,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Eu-Nb-Sn-Tl,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Eu-Nb-Sn-Tl,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Eu-Nb-Sn-Tl,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Eu-Nb-Sn-Tl,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ag-Nd-Pd-Pt-Tb,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ag-Nd-Pd-Pt-Tb,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ag-Nd-Pd-Pt-Tb,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ag-Nd-Pd-Pt-Tb,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ag-Nd-Pd-Pt-Tb,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ag-Nd-Pd-Pt-Tb,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ag-Nd-Pd-Pt-Tb,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ag-Nd-Pd-Pt-Tb,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ag-Nd-Pd-Pt-Tb,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ag-Nd-Pd-Pt-Tb,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ag-Nd-Pd-Pt-Tb,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ag-Nd-Pd-Pt-Tb,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Hg-K-Mg-W,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Hg-K-Mg-W,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Hg-K-Mg-W,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Hg-K-Mg-W,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Hg-K-Mg-W,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Hg-K-Mg-W,30,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Hg-K-Mg-W,30,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Hg-K-Mg-W,30,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Hg-K-Mg-W,30,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Hg-K-Mg-W,30,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Hg-K-Mg-W,30,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Hg-K-Mg-W,30,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Lu-Pt-Rb-Sm,30,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Lu-Pt-Rb-Sm,30,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Lu-Pt-Rb-Sm,30,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Lu-Pt-Rb-Sm,30,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Lu-Pt-Rb-Sm,30,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
